Grid_Number,n_Utilities
109,2.973874855708656
110,2.1345216441937094
111,1.3715081805513296
112,0.9089325245510785
113,1.4980468299454772
114,2.476891721672455
115,2.7086771510693772
116,2.158086090666297
117,2.1096448746171492
118,2.5916654250770153
119,2.1438909219495486
120,1.498763602666175
121,1.5392136596030057
122,2.2282116921227657
123,2.3512306935305216
124,1.5101858428531225
125,1.2271508050348923
126,0.8627088202954243
127,0.8926024717748052
128,1.8198199101188208
129,0.8705076443598202
130,0.32797184806086144
131,0.8595527351367628
132,0.5669646363935024
133,1.265687772843596
134,1.4301912344565682
135,0.3650719806399887
136,0.83304890399412
137,0.8280164288213844
138,0.2912541898878006
139,0.5588047391951811
140,1.6546973611258324
141,1.6273528463098872
142,2.239006119433831
143,2.489617465184456
144,2.56902116680747
145,1.5206351387532742
146,0.7054466871987859
147,0.110226760524508
148,1.1959148525160719
149,2.306758997465742
150,2.065250369639677
151,1.2593456875155247
152,1.1745238825455335
153,1.9094301399411266
154,1.670009922114002
155,0.6626668867204343
156,0.749789306420616
157,1.7771052146004855
158,2.029475890159121
159,0.9334242694221885
160,0.3108885426718104
161,1.041900884797422
162,1.7573992506865292
163,2.110727654241576
164,1.154138887078535
165,0.825690160301011
166,0.6826676919017037
167,1.5441772011935953
168,1.8550704646663416
169,1.8427858648314184
170,1.218015744141278
171,1.4297297913851907
172,1.237196876504406
173,0.9642581242201574
174,0.44230534188808585
175,1.7018773377169667
176,2.083034161495432
177,1.9910439086502751
178,1.5149129214422004
179,1.7602638351657938
180,1.409588953438454
181,0.41508475009368195
182,0.9113243231897434
183,1.5918783761060444
184,2.5347382174529844
185,1.7635712227014329
186,0.6564941215518656
187,0.4739704081649257
188,1.5783452429976632
189,1.7019920276207343
190,0.7395680958285115
191,0.8185398041212945
192,1.8071846031258803
193,2.1500996860627284
194,1.1727700441076871
195,0.683753747611451
196,1.2030063885695308
197,2.213547353814526
198,2.6346443359066676
199,1.8778916498580203
200,0.832053396977143
201,0.5753355550936691
202,0.7523956680812269
203,1.06619230358285
204,2.044577009484797
205,2.177947781512379
206,2.3029790351830592
207,2.0699036543841354
208,1.8617219315708413
209,1.4096800057777725
210,0.7253867333063029
211,1.4032293607735091
212,1.4071984588694837
213,0.5577622513849454
214,1.0558656601308256
215,1.8920919716248468
216,1.3286146528285951
217,1.5566901008738767
218,2.356737904907936
219,3.003970351688647
220,1.9676648651057584
221,1.0919864905522914
222,0.9929885680890547
223,1.8034634523031794
224,2.218062093552115
225,1.6030574015832473
226,1.6409292824165007
227,2.0435029147547357
228,2.4101841036426093
229,1.9475593457736764
230,1.6560423683858791
231,1.9292399416295107
232,2.6784920133804695
233,3.2573230812494627
234,2.3028154835602583
235,1.571186478321712
236,1.440213418248881
237,0.4147968701884507
238,0.8618355629441802
239,1.9458486509019708
240,3.050041925531381
241,3.2361591330120567
242,2.9911780737470397
243,2.676960196008036
244,2.3847334932368907
245,0.2765544032466146
246,1.232635859440521
247,1.3840919676783754
248,0.4965962595812504
249,1.0248743596783831
250,2.080141677693862
251,2.2970458540153578
252,2.4360125818216045
253,3.01077351832666
254,3.4208490724088354
255,2.5592623498914198
256,1.9673081729089201
257,1.9140641031762313
258,2.4351270207514144
259,2.9762393876108604
260,2.298426496713943
261,1.4104280514280507
262,1.072293578507883
263,1.6682871660356096
264,2.624769120856419
265,2.6326202774580945
266,2.812433924979277
267,3.177636774574968
268,2.961114586406039
269,2.998495133918743
270,2.4811876344522994
271,1.894996376927741
272,1.299503543350311
273,1.5030868104054358
274,2.302757644624146
275,3.289221471709743
276,4.189411382706666
277,3.939364348487116
278,3.574156790947491
279,3.3607889453157327
280,1.243895393909551
281,1.7291752051608624
282,1.9418457878148854
283,1.4496511676512063
284,1.7044278372757273
285,2.4862667390039053
286,2.8658874855163368
287,2.8251315839054545
288,2.72021115355851
289,2.6014227508843977
290,2.9339587836334733
291,2.90939604870379
292,2.8735854282747786
293,3.243957958718097
294,3.114555964771891
295,2.004789007087632
296,0.9004229061867569
297,0.1952174486344385
298,1.29289721680497
299,2.4037302087301176
300,3.5152691165365506
301,3.0107146665829667
302,2.2940840164859093
303,1.983457185888772
304,2.2136215241503816
305,2.871549546719244
306,2.649279998790556
307,2.261870526318916
308,2.3845952033610485
309,2.9545545400584468
310,3.279003776902104
311,3.379024530737692
312,3.7177259994349505
313,3.623608747856314
314,3.861664949872588
315,0.5054742592919638
316,1.5321669970499292
317,2.6291499628220962
318,2.2638862719783557
319,1.9875113034608227
320,2.2908696105212822
321,1.926113780196191
322,1.8650454008683377
323,1.8142782835442361
324,1.6309025658906924
325,2.1215425893677415
326,2.9689905738073055
327,3.638211894727932
328,3.119086660619898
329,2.538311784288717
330,2.1610990229453173
331,1.2090781944021927
332,0.8522050821017058
333,1.5695538386182746
334,2.5652389490576977
335,3.5236494149901216
336,2.4782932844395105
337,1.5299125234511208
338,1.0060762281775792
339,1.394631356673458
340,2.300207071130809
341,3.333132286636387
342,3.233280512998266
343,3.320215879524813
344,2.660970100060959
345,2.305516499539297
346,2.4428368385310497
347,2.777016397786937
348,2.6498025419803906
349,2.967144949328612
350,0.7571255213341781
351,1.632556520291169
352,2.416326350291114
353,1.4802249442429212
354,1.0081473412543531
355,1.521354186069258
356,1.0605347514141785
357,0.9452283555247224
358,1.0493472679245044
359,0.6852539242999792
360,1.5201574020807143
361,2.2651431441113603
362,2.849846276738614
363,2.461052891843403
364,1.6647678932313514
365,1.399637540032633
366,1.902466991002933
367,1.814302996626092
368,2.242476141646917
369,3.0395008479390393
370,3.3772903566765757
371,2.265395756427017
372,1.1536065427417836
373,0.049603628475567325
374,0.9496613077429155
375,2.0610461362195474
376,3.17282651496849
377,3.8081777545953974
378,2.7913208182030034
379,1.8850963680389374
380,1.3373731829891156
381,1.5577314909622215
382,1.8737521466987956
383,1.6795770674238906
384,2.145663866921091
385,1.676758197994789
386,2.2143419487891216
387,2.1962810279271903
388,1.0845175536381362
389,0.0396060215792261
390,1.1400970537733492
391,0.6765870907642373
392,0.4515895070969065
393,0.9100113903751635
394,0.30839245293750994
395,0.9912666522699073
396,1.3899929560278683
397,2.2188130980914638
398,2.0737242864723444
399,1.007555742793412
400,0.45040767342678506
401,1.3650743234870049
402,2.448846888623995
403,3.0835228704252433
404,3.703722047395314
405,3.50839012404427
406,2.456551200192967
407,1.494439245939084
408,0.9474123129476824
409,1.3306765927951019
410,2.2620063269387
411,3.158653194561948
412,3.5895039987501063
413,2.4847426956254393
414,1.3914797554576062
415,0.4139418995451212
416,0.8916465323519988
417,1.1040234314111332
418,0.7274044463203857
419,1.52060154305093
420,1.1865147071641324
421,1.8037080293091647
422,2.3933397502436335
423,1.4424002132364526
424,0.9517478206484749
425,1.4845847153299894
426,1.3034254619556054
427,1.1926690842410022
428,1.4557550137098692
429,0.7306317632063417
430,0.36280574765486356
431,0.8061869421306149
432,1.7481896706851159
433,1.7613183514791708
434,0.7084434338936832
435,0.6015476367375908
436,1.4221130118191692
437,2.4810912142030355
438,3.57240593209879
439,3.9244613443861125
440,3.1192451297967674
441,2.555551944576008
442,2.246832022251091
443,1.91798857211275
444,1.571506105154117
445,1.7332595112823996
446,2.45185805513567
447,3.38996896826258
448,2.5429122524975667
449,1.4928645832102065
450,0.6809911436523136
451,1.035842774348673
452,0.9141017334238039
453,0.38192648082071645
454,1.3888902170507456
455,0.3248203965807008
456,1.396844910912851
457,1.888527132307307
458,1.1244927309244082
459,0.10423686702100461
460,1.1091028307009685
461,2.1990388697213485
462,2.135185975546225
463,2.1155089946560492
464,1.6494869700188814
465,0.8753254569192809
466,0.5199933570744376
467,0.9312829827460664
468,1.1329151411484037
469,0.8749178956962202
470,0.7987293695629858
471,1.7272284799023483
472,2.793121940081091
473,3.851701054601426
474,3.4155425825161454
475,2.448382538313873
476,1.6721498964459087
477,1.4389078496450705
478,1.534043113870314
479,0.6443425355687532
480,0.974642840717376
481,1.9893572747671564
482,3.072135804658315
483,2.94428960692014
484,2.1049642696796176
485,1.6327186386970503
486,1.805640479040275
487,1.5365838199549164
488,1.2927609805185414
489,1.8585570691644882
490,0.15513752963705207
491,0.7668210812388102
492,1.0982858366701174
493,1.421417253896385
494,0.8756355229402751
495,1.409223351752074
496,2.3828440292938335
497,3.1005825063180006
498,2.957859276317122
499,2.296180291053901
500,1.3688663602315574
501,0.514640088653525
502,0.05375961964417646
503,0.47267606621973673
504,1.5825969763299095
505,1.678300812344268
506,2.27196786968696
507,3.159089216089129
508,4.155804812509473
509,3.1374506978212526
510,2.0426489687346763
511,0.9869625504592623
512,0.4986358198781138
513,1.412813725882586
514,0.5220165714476677
515,0.8984799141370917
516,1.9531751969897322
517,3.04883303625314
518,3.5750890820715386
519,2.9228249405419966
520,2.6013366955715584
521,2.7124039858797464
522,2.407361895646089
523,1.6815623453348014
524,1.3220663743336671
525,0.19421081380948466
526,0.3841458080521945
527,0.8751151126459435
528,1.1797208189483792
529,1.855168930727451
530,2.158836218782243
531,2.890044662271397
532,3.013237779843682
533,2.6317425308517115
534,2.691727657956572
535,1.9454899437562476
536,1.2699131286265657
537,0.3307830074985864
538,1.0387578072919514
539,0.9990516635889835
540,1.3410831917202304
541,2.182485574909731
542,2.6958508972076007
543,3.4992632206551977
544,3.1518873871036637
545,2.0647526386929895
546,1.0319278819157882
547,0.5825883490403744
548,1.3684678061907491
549,1.428846889169064
550,1.6050548283073172
551,2.3629771209044237
552,3.3262566119921972
553,4.199682823889564
554,3.6868444076805753
555,3.4671558445294672
556,3.2833513028400216
557,2.1806038002289556
558,1.0966003963100401
559,0.35056278282847403
560,0.046460899910935625
561,0.2758858925051464
562,0.38320977828975555
563,0.5782618079265092
564,1.688796128971557
565,2.718324400491118
566,2.8607810808571235
567,2.224349000827635
568,1.6717007208637615
569,1.764738057556029
570,1.8450601334024967
571,0.8534245507960475
572,0.7247636635114783
573,1.307975191061451
574,0.19602812773690548
575,0.9159242848581904
576,1.2641439697564245
577,2.0255189528435786
578,3.013346378502787
579,3.4551878084306438
580,2.5033863069540505
581,1.7516921841341455
582,0.7162386629985905
583,0.5589187868002995
584,1.6076830964038995
585,2.501346275915216
586,3.04365650588082
587,3.8397680773266236
588,3.43825085574593
589,2.7888359178343705
590,2.4912857770410515
591,2.66613317107145
592,2.2446253874482456
593,1.2189404176146998
594,0.6372995273516106
595,0.3860840464892919
596,0.7040536330998307
597,0.9915287947982729
598,1.0647516903445229
599,1.9214569849197582
600,1.7429467504835376
601,1.9578182844731231
602,1.6533515799654872
603,0.7619935588644158
604,0.9489780052682778
605,1.5666250037290987
606,0.7730430001786012
607,0.6281374692286086
608,1.6322929329760734
609,0.9970749644270863
610,0.5619302110899992
611,0.5896508317660085
612,1.6889265781886846
613,2.7982351958807534
614,3.80960043520067
615,2.947007377687851
616,1.881086640353437
617,0.9300450236935562
618,0.815072313901977
619,1.4003980757702583
620,1.636645527754755
621,2.4225946214744054
622,3.3729924695268165
623,2.8135028635322787
624,1.9677919633492833
625,1.5170610913736797
626,1.7898619485636191
627,2.5648780732991012
628,1.9176813752036033
629,1.6117160930978423
630,0.2635729130553636
631,0.66790810480453
632,1.3869993849043456
633,1.5061104127053861
634,1.5108062221063803
635,0.7778755633580705
636,1.1834304686763952
637,1.5611312697803272
638,0.5331242019218475
639,0.7746595003120367
640,0.720271446059897
641,1.543785843199908
642,1.476505328237918
643,2.109436782976706
644,1.8496675708960266
645,0.9900847108063404
646,1.0060455629193066
647,1.8753266230488752
648,2.3639611190914565
649,3.10861910439761
650,3.3090351255591446
651,2.4089695028358897
652,1.7690158157096212
653,1.3420969149532944
654,0.4657574778752112
655,0.9667413147568849
656,1.901911051959831
657,2.9005701253138043
658,2.4331099639241502
659,1.369897812532872
660,0.5532434125767236
661,1.0992719712957988
662,2.1409301242062306
663,2.7888332254304795
664,2.58791972074451
665,0.14195290243129213
666,0.7475397593378207
667,0.5309494012979983
668,0.7916201004065161
669,1.329799023400189
670,0.30161003639445016
671,0.5527060881483379
672,1.4044798849738835
673,1.3803423470061607
674,0.7625872800726183
675,0.6476827326709442
676,1.5284722256887455
677,2.425245609812001
678,2.855017261378133
679,2.449695307029829
680,1.8867330901360162
681,1.3856941770767914
682,1.0246468392192123
683,1.6286547391598154
684,2.5938376385538398
685,3.615218623913327
686,2.707392673561598
687,1.69080495191907
688,0.9276475673543073
689,0.23235995441274987
690,0.4912248744612648
691,1.6014307801619079
692,2.7130649738363406
693,2.415418423627576
694,1.3382265158489204
695,0.46937894342011954
696,1.0595495814791625
697,2.12081031140951
698,3.216502724486765
699,3.5644424259440366
700,0.32983236587562464
701,0.23548144957270842
702,0.6598442391660108
703,0.951038500351519
704,1.781299134222861
705,1.0278395273752454
706,0.5006761698009258
707,1.384832660629804
708,1.460096897663541
709,0.4350614959451614
710,0.5100563935564272
711,1.4754344869101226
712,2.5625219344689243
713,3.664559010716327
714,3.144957833317118
715,2.059460439549126
716,0.9478206878830596
717,0.16796771405362726
718,1.2647972112754446
719,2.3728675400371446
720,2.72140624168599
721,2.411612547597617
722,1.459091418333403
723,0.3615596184237333
724,0.05105346230969357
725,0.8423315666505015
726,1.8502059206479475
727,2.8669359441669955
728,2.7673930977830303
729,1.9012879278093904
730,1.4297514862574214
731,1.716492103599635
732,2.4129567731457695
733,2.893027197635578
734,3.659195891799665
735,0.26772973536289574
736,0.48541997126574576
737,0.18907405189550014
738,0.6072309811893013
739,1.5757559493162019
740,1.708852310237834
741,1.4540371041770304
742,1.5905033329527554
743,1.0588916647681672
744,0.406192728861456
745,0.9714983284415095
746,1.9023059072459894
747,2.88509703601443
748,3.4086885673324843
749,2.589016418929834
750,1.6692126311023558
751,0.9829090118459775
752,0.8462767016771535
753,1.5079942667473938
754,2.510930403149443
755,1.9119012891076401
756,1.4371999835990246
757,1.7171439506593955
758,1.1458865263981233
759,1.0271007308501081
760,1.3542048038622658
761,2.2211754065110516
762,3.2413318314369928
763,3.375304323061956
764,2.7108590399130104
765,2.1279912457481918
766,1.4595243349031775
767,1.4849034079522796
768,2.180029192992832
769,3.1261763766995947
770,0.5938982063535229
771,0.5850858598720522
772,0.7699427950439018
773,0.6514552970512425
774,1.593319219127756
775,2.5889057512959037
776,2.3024855333971
777,1.1917349424340196
778,0.10902777953766411
779,0.7874680117787352
780,1.5389424120146726
781,1.6467438181367462
782,2.35118033232708
783,2.9460135859679
784,1.939876576293184
785,1.1489597622453678
786,0.26429177020705946
787,0.8500801427550109
788,1.96170453960142
789,2.4249249759241644
790,1.3482394244286127
791,0.4775984615611693
792,1.0541884905296202
793,2.09940985092691
794,2.0047685495107723
795,2.2067675283855213
796,2.822992258779511
797,3.6798926505503675
798,3.2224079832379204
799,2.200055935175455
800,1.3302034977963129
801,0.6493517360384263
802,0.7046605986106603
803,1.7447916152500769
804,2.8398787546893653
805,0.6026788068053563
806,0.2914685818589364
807,1.3289843393244511
808,1.549040161487262
809,2.1245264007689166
810,2.9783644554983977
811,2.4267437100692137
812,1.3148067137201822
813,0.20300417932362727
814,0.7629449609059281
815,0.6464411104533293
816,0.8726344746931683
817,1.8915491219226017
818,2.766620094104279
819,1.654813679151312
820,0.5435919633164734
821,0.44990850847463304
822,0.5965409364075548
823,1.618962345649155
824,2.395511896629265
825,1.375936395270393
826,0.550948804594982
827,1.0893808073327853
828,1.9588222851114998
829,2.6465369853612577
830,3.1332697406679513
831,3.593935677423886
832,3.8174335136864044
833,2.9989947305467712
834,1.9378902888690868
835,0.8274761690488943
836,0.2947493701452707
837,0.8349764582238229
838,1.5240072050440177
839,2.3660220299641526
840,0.91757309592218
841,1.2085094925908795
842,1.7724592556573657
843,2.508809220443998
844,2.775076454994484
845,2.076606138156698
846,1.8185663831994092
847,1.325996534457103
848,1.0081812321965233
849,1.3391011570367217
850,0.5291091141374351
851,0.42128426532896146
852,1.4564314306322448
853,2.5569057340469747
854,1.90495867905157
855,1.0889754894829824
856,0.8853046306828433
857,0.7589856272267801
858,1.6855908194194458
859,1.6728912183949554
860,1.0370756615396637
861,1.3510548280369614
862,0.8153077190360114
863,1.1658781174526356
864,2.1275994037401698
865,3.188565349939903
866,3.188255379395597
867,2.846253503389804
868,2.7831777104052295
869,1.6739126154305946
870,0.5751096089813097
871,0.5765249538642506
872,0.30955256256525443
873,0.9479229291100643
874,2.043074964654934
875,0.2960254192340291
876,0.8417781644833198
877,1.9499774997789048
878,3.0608979667995464
879,2.2496592155875996
880,1.2932354465156266
881,0.8699491831826425
882,0.367186692654058
883,1.0290402896010113
884,1.0478747665376134
885,0.1529160203647323
886,0.7712669352217892
887,1.56493157408468
888,2.4561264924344712
889,1.8876866185430208
890,1.4716004052534808
891,1.0015858868029448
892,0.34961792696640565
893,1.3092568279009973
894,0.7132001785829662
895,0.22165388172685863
896,0.8938962787131011
897,0.31510680169408295
898,0.891005514566164
899,1.9903144723858808
900,3.0986569530159014
901,2.367189260344151
902,1.881542815868398
903,1.9873811951447196
904,1.686447385827948
905,0.9963256399650193
906,0.9971118254481602
907,0.7619386503377631
908,1.1761120734273056
909,2.158423277053434
910,1.1197137790319796
911,1.369163689287567
912,2.2289732586029136
913,3.1938838126126727
914,2.083168370002073
915,0.975268911165359
916,0.18860218023836697
917,0.6552296027665263
918,1.1633555055350655
919,1.5231433412450237
920,1.0427966206590107
921,0.18539018876707056
922,1.0701291295996378
923,2.054103508810595
924,1.2342362681176324
925,0.5530782067187683
926,0.862576941070509
927,0.2852799689713982
928,1.2221816891038106
929,0.2811514559488897
930,0.9674576237080681
931,1.2983877110299082
932,1.2026514945170346
933,1.4631616025752407
934,2.303947796146714
935,2.7366138911864812
936,1.7184477025159937
937,0.9433619401709792
938,1.109955333965645
939,1.0556969032202739
940,0.41823081673082735
941,1.0008493408493724
942,0.4802240560803362
943,1.3748216674717315
944,2.45408158564709
945,1.903366535342969
946,2.020734638999107
947,2.648923378627195
948,3.36508165643938
949,2.293030789118803
950,1.2903752076341946
951,0.738246899343845
952,1.377610657475646
953,1.8882872073838741
954,2.1746336463457534
955,1.1504214065399931
956,0.37854463296219126
957,0.8077621584322462
958,1.367126495092151
959,1.0984491285249827
960,0.3195726728425168
961,0.566502313105478
962,0.14912343530405173
963,0.4734556310340831
964,0.5372090927472473
965,1.0588321453027025
966,0.6691381560418651
967,0.5995464204995308
968,1.6565108780829063
969,2.7383922982508944
970,2.5087135043027455
971,1.4761797930279634
972,0.3877424023288783
973,0.5753934090660225
974,1.137870241494274
975,0.5959468682526462
976,1.0325188084901
977,0.5662593712122466
978,1.4082095900524358
979,1.9455073459876329
980,0.957040167913401
981,1.173347180229927
982,2.0761559801411944
983,3.1172048422526006
984,2.767670570348787
985,2.0166440135532233
986,1.7165570341058491
987,2.0734380404998074
988,2.4365351539973847
989,2.2897706613022772
990,1.1780420209979532
991,0.07333939861310879
992,0.5743829840927558
993,0.6467151539991653
994,1.6669839217177338
995,0.9623438571538213
996,0.3149196447537555
997,0.6348456318550371
998,0.2973853183887681
999,0.7835780531334442
1000,0.3189686735624725
1001,0.7420037500492042
1002,0.4084469550390233
1003,1.5019822259165494
1004,1.7956488126052705
1005,2.420759695704868
1006,1.3212953148451647
1007,0.3231523705100828
1008,0.743493955528469
1009,1.8231607197919706
1010,1.5636716108942406
1011,1.7434570465714196
1012,1.1971378914261404
1013,0.5780510643019721
1014,1.3069082869058488
1015,0.3598238341956826
1016,0.7683518328870607
1017,1.8772634947406615
1018,2.9884334124096026
1019,3.461315110233126
1020,2.896057620958471
1021,2.4236876160232748
1022,1.6667165197949312
1023,1.4678176163057104
1024,2.0009736260645
1025,1.510653177108446
1026,0.948464341621667
1027,0.891662996977915
1028,0.9398637203105137
1029,1.267799837855463
1030,0.2892195758405362
1031,0.49029210190428724
1032,0.5726511734827248
1033,0.4415126454217847
1034,0.8358831795080115
1035,0.4687872080979692
1036,0.7528074887024093
1037,1.017879575327788
1038,0.8727743175684005
1039,0.9359130923084423
1040,1.5627681101376658
1041,1.7596979327428743
1042,1.2362674709211996
1043,1.0560693864374642
1044,1.3398028277051637
1045,2.22434777096628
1046,2.048228259705851
1047,0.9782571837907674
1048,0.406864660484304
1049,1.2407340939300266
1050,1.054101036649728
1051,1.313099877328265
1052,2.1495947155435173
1053,3.013259871452001
1054,4.0014466078929765
1055,3.0948908283131624
1056,2.002334700360367
1057,0.9556158241224414
1058,0.5384433975012454
1059,1.4627041120016846
1060,2.256779728737468
1061,1.9262144351568542
1062,1.7822143397849017
1063,1.469675016041681
1064,0.4991979290204345
1065,0.19138294220263044
1066,0.03357407137793723
1067,0.08870910579918681
1068,0.6296773860462881
1069,0.3846752424392725
1070,0.30809064650682394
1071,0.16703354870747641
1072,0.06096915096228216
1073,0.5702635800412379
1074,0.18892813014386253
1075,0.6209271465262282
1076,1.0198224014177544
1077,1.3630735201341444
1078,0.2549423996737383
1079,0.8630667270042888
1080,1.974242909477082
1081,2.0978986140654645
1082,1.078381739010571
1083,0.6304744961544851
1084,1.4508450436583848
1085,0.16012482940036676
1086,0.695166658122038
1087,1.5714876645273348
1088,2.609683942103462
1089,3.673327386084312
1090,3.103456891806506
1091,2.0155482405639384
1092,0.9829990222055993
1093,0.5856635400547521
1094,1.4807359060677465
1095,2.552453369165126
1096,2.904742841761144
1097,2.593281488509859
1098,1.5301906329895365
1099,0.6562927725867082
1100,0.5131273411437202
1101,0.10352063266549749
1102,0.5287113420487687
1103,0.8650669977892936
1104,0.601835072455762
1105,0.3083852075167381
1106,1.0272975839102485
1107,0.4317717720009395
1108,1.0491555433476463
1109,0.6610468634382178
1110,0.49018587979260286
1111,0.9459297796845878
1112,1.6486679266341815
1113,0.961795557206246
1114,1.2668298150089432
1115,2.1811756443056534
1116,1.5954639371870638
1117,0.9483121702748966
1118,1.0882780156524434
1119,1.9855136449205981
1120,0.7285633685811583
1121,0.22632612945398167
1122,1.333388214420084
1123,2.444889994678173
1124,3.5566715316498
1125,3.321373490829197
1126,2.4563251073547163
1127,1.713826239741424
1128,1.5210950081716397
1129,2.0403729964390083
1130,2.9129669071521396
1131,3.0065097062944806
1132,2.1253392010719634
1133,1.5709535703118034
1134,1.589853170966046
1135,0.5733980354009404
1136,0.5450984546769104
1137,0.5698717191822608
1138,0.6738363333954204
1139,0.2881353710333569
1140,0.37730716701487493
1141,1.2422231464393467
1142,0.5892154996189373
1143,1.1231474563180976
1144,1.637884848251308
1145,1.416488331555351
1146,1.6311876251634647
1147,2.3428114155521027
1148,1.922354739152371
1149,2.091648255794187
1150,1.9472259501214042
1151,1.0583547619730134
1152,0.15987123419993324
1153,0.696534242910865
1154,1.800872483923515
1155,1.0329618356345838
1156,0.8696066298984677
1157,1.6240554130212097
1158,2.6147731087327264
1159,2.939582794041015
1160,2.380583823977883
1161,2.272899892769839
1162,2.612650282175391
1163,2.4904027794808563
1164,2.8374518020626973
1165,3.517530621316408
1166,2.64686524667212
1167,1.5760878786591452
1168,0.6596004128597384
1169,0.9267981140500873
1170,0.363040558591553
1171,1.171638490468988
1172,0.7331587806015887
1173,0.3466693005833746
1174,0.13678914646621657
1175,0.6462786264665557
1176,1.5342051367732168
1177,1.5557800935647663
1178,1.494125209154064
1179,1.4951628633118634
1180,1.3544192132895652
1181,1.9764243296262622
1182,2.607074564258018
1183,2.4158696345402033
1184,1.8544427928135538
1185,1.3930567433093566
1186,0.6599225240667355
1187,0.4866732943656177
1188,1.3017890641805951
1189,2.110099934017056
1190,1.8771215255108837
1191,1.792361786646371
1192,2.3182749206035362
1193,3.10103016721297
1194,2.279262625154858
1195,1.4904340499139408
1196,1.3117208199287491
1197,1.9216377575663186
1198,2.840504903301742
1199,3.7224469224145675
1200,3.72605515154692
1201,2.624651031425592
1202,1.5384932303095056
1203,0.5639079190819553
1204,0.8613275806855897
1205,0.4814022989487934
1206,0.6911197157905279
1207,1.0723416835329966
1208,0.5068383417659135
1209,0.4359646323621968
1210,0.7153575508329622
1211,1.6070334055921514
1212,1.6708138291068404
1213,0.661071937161375
1214,0.7451682355192649
1215,0.4958773874369136
1216,1.149970694929455
1217,1.9903908712600367
1218,1.8202355013844644
1219,0.9570936630810432
1220,0.8103235417030645
1221,0.14633424099508444
1222,1.0381851834815379
1223,1.1818017452239258
1224,1.251072353357974
1225,2.810788104482657
1226,2.754831311004865
1227,3.122582829578524
1228,3.018945111987742
1229,1.9151151506070416
1230,0.8331655487162479
1231,0.4399158597276743
1232,1.4163532373205876
1233,2.49592902544761
1234,3.5952926508806566
1235,3.9601333275885127
1236,2.9475062040664546
1237,2.041027186435328
1238,1.4548723073007532
1239,1.5938560748569905
1240,0.9120183448956024
1241,0.7408345958542459
1242,0.8876675292399924
1243,1.4592084375875038
1244,0.7706363504043281
1245,0.39718039167443764
1246,0.6365124447862475
1247,1.1682272819497759
1248,0.7441312051609569
1249,0.20163466215927311
1250,0.4813967050141554
1251,0.6310238723788423
1252,1.422586098883707
1253,1.390726201787123
1254,0.5504855676504015
1255,0.20942520161692238
1256,0.49753281292073026
1257,0.45350943130452676
1258,0.5739888798076318
1259,0.3179056988482537
1260,3.492797558893521
1261,3.294090568654304
1262,3.4605335836503173
1263,3.0830879061101446
1264,2.014703648288136
1265,1.02628838997354
1266,0.5783794079604503
1267,1.44404230375381
1268,2.5117436069588535
1269,3.6062884044068615
1270,4.404328272324145
1271,3.5217744079441218
1272,2.8072307808768246
1273,2.4147580749114286
1274,2.3609471948717413
1275,1.6080850031128089
1276,0.5934739363803476
1277,0.7689912797407857
