Grid_number,Grid_coordinates,Three_ways,Four_ways,Road_length,Walkability_ratio,District_name,Grid_type,Urban_percentage,Periurban_percentage,Rural_percentage,Class_label
1550,"[12.8, 77.58]",2,0,2148.8446,0.3817,Bangalore,Rural,0.0,0.0,1.0,0.0
1551,"[12.81, 77.58]",28,4,5750.651999999999,0.4428,Bangalore,Rural,0.0,0.0,1.0,0.0
1552,"[12.82, 77.58]",14,1,4046.7599,0.5465,Bangalore,Rural,0.0,0.0,1.0,0.0
1553,"[12.83, 77.58]",2,0,1467.2968,0.3497,Bangalore,Rural,0.0,0.0,1.0,0.0
1554,"[12.84, 77.58]",35,14,10507.2113,0.5573,Bangalore,Rural,0.0,0.0,1.0,0.0
1555,"[12.85, 77.58]",113,18,20506.427,0.5453,Bangalore,Rural,0.0,0.0,1.0,0.0
1556,"[12.86, 77.58]",108,17,16473.4737,0.4715,Bangalore,Rural,0.0,0.0,1.0,0.0
1557,"[12.87, 77.58]",105,4,16829.6741,0.4806,Bangalore,Rural,0.0,0.0,1.0,0.0
1558,"[12.88, 77.58]",157,26,27150.7591,0.5647,Bangalore,Rural,0.0,0.0036520000000000003,0.996348,0.0
1559,"[12.89, 77.58]",140,11,22807.4084,0.5503,Bangalore,PeriUrban,0.06793300000000001,0.815924,0.11614300000000001,2.0
1560,"[12.9, 77.58]",210,49,34173.6899,0.6353,Bangalore,PeriUrban,0.067202,0.648649,0.284149,2.0
1561,"[12.91, 77.58]",197,62,31131.6651,0.591,Bangalore,Rural,0.0,0.125639,0.874361,0.0
1562,"[12.92, 77.58]",151,81,31420.9109,0.6717,Bangalore,Rural,0.0,0.074507,0.925493,0.0
1563,"[12.93, 77.58]",171,66,30808.1834,0.6801,Bangalore,Rural,0.0,0.113952,0.886048,0.0
1564,"[12.94, 77.58]",147,39,27701.8011,0.5461,Bangalore,Rural,0.0,0.013147999999999998,0.9868520000000001,0.0
1565,"[12.95, 77.58]",231,56,33442.6257,0.6179,Bangalore,Urban,0.41344,0.387144,0.199416,3.0
1566,"[12.96, 77.58]",297,71,35755.6297,0.6273,Bangalore,PeriUrban,0.42878,0.526662,0.044558,3.0
1567,"[12.97, 77.58]",117,16,20968.6459,0.536,Bangalore,Rural,0.025566,0.183346,0.791088,0.0
1568,"[12.98, 77.58]",80,18,19131.9722,0.4473,Bangalore,Rural,0.0,0.0,1.0,0.0
1569,"[12.99, 77.58]",136,25,23090.7249,0.5005,Bangalore,Rural,0.0,0.110953,0.8890469999999999,0.0
1570,"[13.0, 77.58]",89,53,20746.4257,0.4487,Bangalore,Rural,0.0,0.045288999999999996,0.9547110000000001,0.0
1571,"[13.01, 77.58]",131,37,21874.2242,0.4729,Bangalore,Rural,0.0,0.035062,0.964938,0.0
1572,"[13.02, 77.58]",168,44,25258.0323,0.5789,Bangalore,Rural,0.0,0.33309,0.66691,0.0
1573,"[13.03, 77.58]",72,12,16615.5189,0.4577,Bangalore,Rural,0.0,0.0,1.0,0.0
1574,"[13.04, 77.58]",57,9,15092.7591,0.3014,Bangalore,Rural,0.0,0.0,1.0,0.0
1575,"[13.05, 77.58]",126,5,19311.8904,0.4878,Bangalore,Rural,0.0,0.0,1.0,0.0
1576,"[13.06, 77.58]",160,35,26258.7296,0.6087,Bangalore,Rural,0.0,0.0,1.0,0.0
1577,"[13.07, 77.58]",76,13,16368.8712,0.4514,Bangalore,Rural,0.0,0.0,1.0,0.0
1578,"[13.08, 77.58]",158,15,21636.0886,0.5614,Bangalore,Rural,0.0,0.0,1.0,0.0
1579,"[13.09, 77.58]",203,32,26748.8512,0.6456,Bangalore,Rural,0.0,0.0,1.0,0.0
1580,"[13.1, 77.58]",77,22,17632.29,0.5612,Bangalore,Rural,0.0,0.0,1.0,0.0
1581,"[13.11, 77.58]",29,5,8459.2445,0.3698,Bangalore,Rural,0.0,0.0,1.0,0.0
1582,"[13.12, 77.58]",63,11,12615.2674,0.3963,Bangalore,Rural,0.0,0.0,1.0,0.0
1583,"[13.13, 77.58]",63,17,14527.0664,0.4402,Bangalore,Rural,0.0,0.0,1.0,0.0
1584,"[13.14, 77.58]",3,1,3296.9571,0.4715,Bangalore,Rural,0.0,0.0,1.0,0.0
1585,"[13.15, 77.58]",0,0,164.9474,0.312,Bangalore,Rural,0.0,0.0,1.0,0.0
1586,"[13.16, 77.58]",2,0,2966.1834,0.4735,Bangalore,Rural,0.0,0.0,1.0,0.0
1587,"[13.17, 77.58]",24,0,5456.6016,0.4908,Bangalore,Rural,0.0,0.0,1.0,0.0
1588,"[13.18, 77.58]",16,0,3860.0926,0.43,Bangalore,Rejected,0.0,0.0,0.282688,0.0
1589,"[13.19, 77.58]",10,1,2990.9743,0.5048,Bangalore,Rejected,0.0,0.0,0.0,0.0
1590,"[13.2, 77.58]",18,2,4087.2529,0.3961,Bangalore,Rejected,0.0,0.0,0.0,0.0
1591,"[13.21, 77.58]",3,3,1999.1027,0.3599,Bangalore,Rejected,0.0,0.0,0.0,0.0
1592,"[13.22, 77.58]",11,0,4137.4758,0.5989,Bangalore,Rejected,0.0,0.0,0.0,0.0
1593,"[12.64, 77.59]",0,0,0.0,0.0,Bangalore,Rejected,0.0,0.0,0.0,0.0
1594,"[12.65, 77.59]",0,0,0.0,0.0,Bangalore,Rejected,0.0,0.0,0.143901,0.0
1595,"[12.66, 77.59]",0,0,0.0,0.2088,Bangalore,Rural,0.0,0.0,0.8210370000000001,0.0
1596,"[12.67, 77.59]",0,0,0.0,0.4124,Bangalore,Rejected,0.0,0.0,0.46457299999999996,0.0
1597,"[12.68, 77.59]",1,0,974.5,0.47600000000000003,Bangalore,Rejected,0.0,0.0,0.077429,0.0
1598,"[12.69, 77.59]",3,0,1610.1902,0.3305,Bangalore,Rejected,0.0,0.0,0.0,0.0
1599,"[12.7, 77.59]",1,0,2465.0745,0.531,Bangalore,Rejected,0.0,0.0,0.37545700000000004,0.0
1600,"[12.71, 77.59]",4,0,2917.8320000000003,0.5421,Bangalore,Rural,0.0,0.0,1.0,0.0
1601,"[12.72, 77.59]",11,0,3738.6307,0.4277,Bangalore,Rural,0.0,0.0,1.0,0.0
1602,"[12.73, 77.59]",8,0,3368.4609,0.4526,Bangalore,Rural,0.0,0.0,1.0,0.0
1603,"[12.74, 77.59]",2,0,1931.0639,0.3861,Bangalore,Rural,0.0,0.0,1.0,0.0
1604,"[12.75, 77.59]",0,0,36.3746,0.2534,Bangalore,Rural,0.0,0.0,0.9701280000000001,0.0
1605,"[12.76, 77.59]",0,0,0.0,0.1512,Bangalore,Rural,0.0,0.0,1.0,0.0
1606,"[12.77, 77.59]",0,0,0.0,0.1907,Bangalore,Rural,0.0,0.0,1.0,0.0
1607,"[12.78, 77.59]",3,1,3696.2851,0.6015,Bangalore,Rural,0.0,0.0,1.0,0.0
1608,"[12.79, 77.59]",41,5,7044.2078,0.5783,Bangalore,Rural,0.0,0.0,1.0,0.0
1609,"[12.8, 77.59]",0,2,2456.8302,0.486,Bangalore,Rural,0.0,0.0,1.0,0.0
1610,"[12.81, 77.59]",4,0,1557.3171,0.2467,Bangalore,Rural,0.0,0.0,1.0,0.0
1611,"[12.82, 77.59]",1,0,2658.2319,0.3968,Bangalore,Rural,0.0,0.0,1.0,0.0
1612,"[12.83, 77.59]",13,0,3884.5798,0.5106,Bangalore,Rural,0.0,0.0,1.0,0.0
1613,"[12.84, 77.59]",7,1,5203.8098,0.5454,Bangalore,Rural,0.0,0.0,1.0,0.0
1614,"[12.85, 77.59]",72,2,14519.738000000001,0.4575,Bangalore,Rural,0.0,0.0,1.0,0.0
1615,"[12.86, 77.59]",107,19,18583.283,0.4833,Bangalore,Rural,0.0,0.0,1.0,0.0
1616,"[12.87, 77.59]",64,11,13310.9042,0.5418,Bangalore,Rural,0.0,0.050498,0.9495020000000001,0.0
1617,"[12.88, 77.59]",140,18,22812.8462,0.5382,Bangalore,Rural,0.0,0.363039,0.636961,0.0
1618,"[12.89, 77.59]",97,22,20552.5204,0.5479,Bangalore,Rural,0.0,0.25347,0.74653,0.0
1619,"[12.9, 77.59]",174,31,29404.0264,0.5996,Bangalore,PeriUrban,0.0,0.737765,0.262235,2.0
1620,"[12.91, 77.59]",178,69,38062.7156,0.6273,Bangalore,PeriUrban,0.0,0.852447,0.147553,2.0
1621,"[12.92, 77.59]",164,108,33092.322,0.6688,Bangalore,PeriUrban,0.0,0.737034,0.262966,2.0
1622,"[12.93, 77.59]",136,27,22254.6073,0.4696,Bangalore,Rural,0.0,0.203068,0.796932,0.0
1623,"[12.94, 77.59]",208,85,31692.7434,0.578,Bangalore,PeriUrban,0.0,0.7896270000000001,0.210373,2.0
1624,"[12.95, 77.59]",154,45,26167.0655,0.6177,Bangalore,PeriUrban,0.09496,0.8078890000000001,0.097151,2.0
1625,"[12.96, 77.59]",169,64,28334.4179,0.5901,Bangalore,PeriUrban,0.009496,0.672754,0.31775,2.0
1626,"[12.97, 77.59]",188,67,30264.1233,0.6546,Bangalore,Rural,0.0,0.0,1.0,0.0
1627,"[12.98, 77.59]",129,27,21934.4746,0.5911,Bangalore,Rural,0.0,0.073046,0.9269540000000001,0.0
1628,"[12.99, 77.59]",164,38,25120.459,0.5555,Bangalore,Rural,0.0,0.0,1.0,0.0
1629,"[13.0, 77.59]",169,25,22513.5589,0.5878,Bangalore,Rural,0.0,0.068663,0.9313370000000001,0.0
1630,"[13.01, 77.59]",184,43,23091.9844,0.6422,Bangalore,Rural,0.0,0.162893,0.8371069999999999,0.0
1631,"[13.02, 77.59]",247,66,34014.5857,0.6893,Bangalore,PeriUrban,0.032871,0.860482,0.106647,2.0
1632,"[13.03, 77.59]",152,33,24700.9902,0.5918,Bangalore,PeriUrban,0.036523,0.716581,0.246896,2.0
1633,"[13.04, 77.59]",92,7,21364.0453,0.4342,Bangalore,Rural,0.0,0.083272,0.9167280000000001,0.0
1634,"[13.05, 77.59]",182,28,27439.7554,0.5026,Bangalore,Rural,0.0,0.0,1.0,0.0
1635,"[13.06, 77.59]",150,13,21244.0797,0.5127,Bangalore,Rural,0.0,0.0,1.0,0.0
1636,"[13.07, 77.59]",47,15,13707.822,0.3319,Bangalore,Rural,0.0,0.0,1.0,0.0
1637,"[13.08, 77.59]",32,7,12718.9507,0.4215,Bangalore,Rural,0.0,0.0,1.0,0.0
1638,"[13.09, 77.59]",81,24,18479.9848,0.5165,Bangalore,Rural,0.0,0.0,1.0,0.0
1639,"[13.1, 77.59]",160,23,20819.9762,0.5305,Bangalore,Rural,0.0,0.06355,0.93645,0.0
1640,"[13.11, 77.59]",9,10,4815.7125,0.436,Bangalore,Rural,0.0,0.0,1.0,0.0
1641,"[13.12, 77.59]",8,0,4273.8414,0.4537,Bangalore,Rural,0.0,0.0,1.0,0.0
1642,"[13.13, 77.59]",12,1,4323.1287,0.46,Bangalore,Rural,0.0,0.0,1.0,0.0
1643,"[13.14, 77.59]",1,1,2899.5225,0.436,Bangalore,Rural,0.0,0.0,1.0,0.0
1644,"[13.15, 77.59]",0,0,1450.2151,0.4041,Bangalore,Rural,0.0,0.0,1.0,0.0
1645,"[13.16, 77.59]",6,5,4039.4816,0.4389,Bangalore,Rural,0.0,0.0,1.0,0.0
1646,"[13.17, 77.59]",15,15,7260.999,0.5242,Bangalore,Rural,0.0,0.0,1.0,0.0
1647,"[13.18, 77.59]",0,0,1616.6889,0.3889,Bangalore,Rural,0.0,0.0,0.515705,0.0
1648,"[13.19, 77.59]",15,21,8597.7098,0.4199,Bangalore,Rejected,0.0,0.0,0.058437,0.0
1649,"[13.2, 77.59]",2,0,1696.4386,0.365,Bangalore,Rejected,0.0,0.0,0.0,0.0
1650,"[13.21, 77.59]",0,0,762.7360000000001,0.3214,Bangalore,Rejected,0.0,0.0,0.0,0.0
1651,"[13.22, 77.59]",4,0,1738.3449,0.5339,Bangalore,Rejected,0.0,0.0,0.0,0.0
1652,"[12.64, 77.6]",0,0,0.0,0.0,Bangalore,Rejected,0.0,0.0,0.0,0.0
1653,"[12.65, 77.6]",0,0,0.0,0.0,Bangalore,Rejected,0.0,0.0,0.0,0.0
1654,"[12.66, 77.6]",0,0,0.0,0.1599,Bangalore,Rural,0.0,0.0,0.819576,0.0
1655,"[12.67, 77.6]",0,0,0.0,0.2712,Bangalore,Rural,0.0,0.0,1.0,0.0
1656,"[12.68, 77.6]",0,0,0.0,0.1785,Bangalore,Rural,0.0,0.0,0.860482,0.0
1657,"[12.69, 77.6]",0,0,655.4114,0.3562,Bangalore,Rejected,0.0,0.0,0.272462,0.0
1658,"[12.7, 77.6]",0,0,844.9226,0.4495,Bangalore,Rural,0.0,0.0,0.9167280000000001,0.0
1659,"[12.71, 77.6]",1,0,1090.6849,0.3901,Bangalore,Rural,0.0,0.0,1.0,0.0
1660,"[12.72, 77.6]",5,0,5034.1458,0.4175,Bangalore,Rural,0.0,0.0,1.0,0.0
1661,"[12.73, 77.6]",6,0,3875.5176,0.505,Bangalore,Rural,0.0,0.0,1.0,0.0
1662,"[12.74, 77.6]",17,0,4614.9678,0.3491,Bangalore,Rural,0.0,0.0,1.0,0.0
1663,"[12.75, 77.6]",0,0,228.6752,0.1252,Bangalore,Rural,0.0,0.0,1.0,0.0
1664,"[12.76, 77.6]",0,0,0.0,0.1463,Bangalore,Rural,0.0,0.0,1.0,0.0
1665,"[12.77, 77.6]",17,0,1974.6019,0.3848,Bangalore,Rural,0.0,0.0,1.0,0.0
1666,"[12.78, 77.6]",33,6,5758.5509999999995,0.3854,Bangalore,Rural,0.0,0.0,1.0,0.0
1667,"[12.79, 77.6]",2,0,2285.4941,0.4974,Bangalore,Rural,0.0,0.0,1.0,0.0
1668,"[12.8, 77.6]",3,0,3015.7306,0.5409,Bangalore,Rural,0.0,0.0,1.0,0.0
1669,"[12.81, 77.6]",1,0,2031.4789,0.4738,Bangalore,Rural,0.0,0.0,1.0,0.0
1670,"[12.82, 77.6]",0,0,1655.5392,0.3999,Bangalore,Rural,0.0,0.0,1.0,0.0
1671,"[12.83, 77.6]",0,0,1846.582,0.6212,Bangalore,Rural,0.0,0.0,1.0,0.0
1672,"[12.84, 77.6]",9,0,3885.9686,0.5048,Bangalore,Rural,0.0,0.0,1.0,0.0
1673,"[12.85, 77.6]",26,6,10123.4111,0.3126,Bangalore,Rural,0.0,0.0,1.0,0.0
1674,"[12.86, 77.6]",33,11,8814.9763,0.3623,Bangalore,Rural,0.0,0.0,1.0,0.0
1675,"[12.87, 77.6]",106,26,18209.3306,0.5524,Bangalore,Rural,0.0,0.219061,0.780939,0.0
1676,"[12.88, 77.6]",208,25,28014.8051,0.6297,Bangalore,PeriUrban,0.0,0.723156,0.276844,2.0
1677,"[12.89, 77.6]",170,24,24565.0924,0.5254,Bangalore,Rural,0.0,0.360847,0.639153,0.0
1678,"[12.9, 77.6]",159,23,25594.4864,0.6206,Bangalore,PeriUrban,0.0,1.0,0.0,2.0
1679,"[12.91, 77.6]",221,49,35532.7326,0.5971,Bangalore,PeriUrban,0.076698,0.9233020000000001,0.0,2.0
1680,"[12.92, 77.6]",264,72,36221.2104,0.6476,Bangalore,Urban,0.646457,0.353543,0.0,4.0
1681,"[12.93, 77.6]",167,28,28374.2041,0.5631,Bangalore,PeriUrban,0.0,0.6946680000000001,0.305332,2.0
1682,"[12.94, 77.6]",169,40,23994.7494,0.5837,Bangalore,PeriUrban,0.061359000000000004,0.807159,0.131483,2.0
1683,"[12.95, 77.6]",107,26,20073.8505,0.5695,Bangalore,Rural,0.0,0.279036,0.720964,0.0
1684,"[12.96, 77.6]",133,35,22639.0615,0.6277,Bangalore,Rural,0.0,0.04748,0.95252,0.0
1685,"[12.97, 77.6]",147,53,25826.5227,0.6059,Bangalore,Rural,0.0,0.026297000000000004,0.9737030000000001,0.0
1686,"[12.98, 77.6]",175,64,29368.6581,0.696,Bangalore,PeriUrban,0.357925,0.5412710000000001,0.10080399999999999,3.0
1687,"[12.99, 77.6]",93,29,20420.0351,0.5549,Bangalore,Rural,0.01707,0.334993,0.647937,0.0
1688,"[13.0, 77.6]",103,25,15261.517,0.4216,Bangalore,Rural,0.0,0.1271,0.8729,0.0
1689,"[13.01, 77.6]",65,15,13233.0906,0.4842,Bangalore,PeriUrban,0.026297000000000004,0.497443,0.47626,1.0
1690,"[13.02, 77.6]",150,21,22668.5098,0.6551,Bangalore,PeriUrban,0.076698,0.630387,0.29291500000000004,2.0
1691,"[13.03, 77.6]",158,24,25696.4429,0.6377,Bangalore,PeriUrban,0.401753,0.598247,0.0,3.0
1692,"[13.04, 77.6]",106,16,16945.2775,0.3623,Bangalore,Rural,0.0,0.092038,0.907962,0.0
1693,"[13.05, 77.6]",210,63,33507.7996,0.6726,Bangalore,Rural,0.0,0.0,1.0,0.0
1694,"[13.06, 77.6]",193,17,23443.2493,0.6022,Bangalore,Rural,0.0,0.0,1.0,0.0
1695,"[13.07, 77.6]",138,34,24523.7267,0.5918,Bangalore,Rural,0.0,0.0,1.0,0.0
1696,"[13.08, 77.6]",54,4,12448.8872,0.3883,Bangalore,Rural,0.0,0.0,1.0,0.0
1697,"[13.09, 77.6]",41,5,9037.2527,0.3111,Bangalore,Rural,0.0,0.0,1.0,0.0
1698,"[13.1, 77.6]",117,34,21478.445,0.561,Bangalore,Rural,0.0,0.0,1.0,0.0
1699,"[13.11, 77.6]",61,14,15747.6592,0.456,Bangalore,Rural,0.0,0.0,1.0,0.0
1700,"[13.12, 77.6]",32,7,9846.3115,0.4604,Bangalore,Rural,0.0,0.0,1.0,0.0
1701,"[13.13, 77.6]",16,2,5647.2458,0.3437,Bangalore,Rural,0.0,0.0,1.0,0.0
1702,"[13.14, 77.6]",44,2,9449.9056,0.4963,Bangalore,Rural,0.0,0.0,1.0,0.0
1703,"[13.15, 77.6]",14,5,5283.6462,0.6019,Bangalore,Rural,0.0,0.0,1.0,0.0
1704,"[13.16, 77.6]",16,6,5223.8307,0.517,Bangalore,Rural,0.0,0.0,1.0,0.0
1705,"[13.17, 77.6]",56,25,13109.5589,0.4027,Bangalore,Rural,0.0,0.0,1.0,0.0
1706,"[13.18, 77.6]",23,1,5971.9638,0.3822,Bangalore,Rural,0.0,0.0,1.0,0.0
1707,"[13.19, 77.6]",32,35,10856.3175,0.5307,Bangalore,Rejected,0.0,0.0,0.394449,0.0
1708,"[13.2, 77.6]",34,14,9317.1462,0.4527,Bangalore,Rejected,0.0,0.0,0.0,0.0
1709,"[13.21, 77.6]",48,3,8401.6958,0.5926,Bangalore,Rejected,0.0,0.0,0.0,0.0
1710,"[13.22, 77.6]",6,3,2975.5004,0.5262,Bangalore,Rejected,0.0,0.0,0.0,0.0
1711,"[12.64, 77.61]",0,0,0.0,0.1968,Bangalore,Rejected,0.0,0.0,0.0,0.0
1712,"[12.65, 77.61]",0,0,0.0,0.2647,Bangalore,Rejected,0.0,0.0,0.0,0.0
1713,"[12.66, 77.61]",0,0,0.0,0.20199999999999999,Bangalore,Rejected,0.0,0.0,0.493791,0.0
1714,"[12.67, 77.61]",0,0,64.6437,0.35600000000000004,Bangalore,Rural,0.0,0.0,1.0,0.0
1715,"[12.68, 77.61]",0,0,1221.23,0.5813,Bangalore,Rural,0.0,0.0,1.0,0.0
1716,"[12.69, 77.61]",1,0,1424.5626,0.4582,Bangalore,Rural,0.0,0.0,1.0,0.0
1717,"[12.7, 77.61]",1,0,2433.9326,0.4913,Bangalore,Rural,0.0,0.0,1.0,0.0
1718,"[12.71, 77.61]",1,0,917.528,0.185,Bangalore,Rural,0.0,0.0,1.0,0.0
1719,"[12.72, 77.61]",12,0,4141.5822,0.4847,Bangalore,Rural,0.0,0.0,1.0,0.0
1720,"[12.73, 77.61]",7,1,2088.6451,0.3287,Bangalore,Rural,0.0,0.0,1.0,0.0
1721,"[12.74, 77.61]",8,1,4293.21,0.3972,Bangalore,Rural,0.0,0.0,1.0,0.0
1722,"[12.75, 77.61]",2,0,1936.5367,0.4997,Bangalore,Rural,0.0,0.0,1.0,0.0
1723,"[12.76, 77.61]",1,0,1371.5458,0.4401,Bangalore,Rural,0.0,0.0,1.0,0.0
1724,"[12.77, 77.61]",2,0,2759.2176,0.4921,Bangalore,Rural,0.0,0.0,1.0,0.0
1725,"[12.78, 77.61]",43,14,11410.6183,0.5185,Bangalore,Rural,0.0,0.0,1.0,0.0
1726,"[12.79, 77.61]",3,3,4620.1894,0.52,Bangalore,Rural,0.0,0.0,1.0,0.0
1727,"[12.8, 77.61]",0,0,1189.4276,0.4362,Bangalore,Rural,0.0,0.0,1.0,0.0
1728,"[12.81, 77.61]",0,0,1171.6182,0.2725,Bangalore,Rural,0.0,0.0,1.0,0.0
1729,"[12.82, 77.61]",2,0,2103.2784,0.429,Bangalore,Rural,0.0,0.0,1.0,0.0
1730,"[12.83, 77.61]",0,0,0.0,0.2221,Bangalore,Rural,0.0,0.0,1.0,0.0
1731,"[12.84, 77.61]",4,0,2437.4233,0.5921,Bangalore,Rural,0.0,0.0,1.0,0.0
1732,"[12.85, 77.61]",28,0,6179.7348,0.2066,Bangalore,Rural,0.0,0.0,1.0,0.0
1733,"[12.86, 77.61]",30,4,8291.0639,0.4357,Bangalore,Rural,0.0,0.0,1.0,0.0
1734,"[12.87, 77.61]",148,19,22469.975,0.5906,Bangalore,Rural,0.0,0.0,1.0,0.0
1735,"[12.88, 77.61]",168,26,25678.9979,0.6239,Bangalore,Rural,0.0,0.139518,0.860482,0.0
1736,"[12.89, 77.61]",165,19,23777.64,0.5658,Bangalore,PeriUrban,0.0,0.815924,0.184076,2.0
1737,"[12.9, 77.61]",125,18,13882.3796,0.3538,Bangalore,Rural,0.0,0.268079,0.731921,0.0
1738,"[12.91, 77.61]",195,65,32126.1124,0.6098,Bangalore,PeriUrban,0.101534,0.620891,0.277575,2.0
1739,"[12.92, 77.61]",265,51,35344.6649,0.59,Bangalore,PeriUrban,0.438276,0.449963,0.11175999999999998,3.0
1740,"[12.93, 77.61]",199,31,28178.5457,0.5483,Bangalore,Rural,0.0,0.46165100000000003,0.538349,0.0
1741,"[12.94, 77.61]",329,60,35175.5872,0.4736,Bangalore,Rural,0.0,0.414901,0.5850989999999999,0.0
1742,"[12.95, 77.61]",234,23,26111.9983,0.6242,Bangalore,PeriUrban,0.0,0.6800579999999999,0.319942,2.0
1743,"[12.96, 77.61]",138,36,21107.385,0.6448,Bangalore,Rural,0.0,0.0,1.0,0.0
1744,"[12.97, 77.61]",106,17,20017.9178,0.5529999999999999,Bangalore,Rural,0.0,0.004383,0.995617,0.0
1745,"[12.98, 77.61]",151,34,22316.2638,0.6123,Bangalore,Rural,0.043828,0.311176,0.644996,0.0
1746,"[12.99, 77.61]",101,49,23221.2719,0.6409999999999999,Bangalore,Rural,0.0,0.14936,0.85064,0.0
1747,"[13.0, 77.61]",192,64,26942.0207,0.6364,Bangalore,Rural,0.03141,0.43681499999999995,0.531775,0.0
1748,"[13.01, 77.61]",194,25,25701.7377,0.6296,Bangalore,Urban,0.9138059999999999,0.086194,0.0,5.0
1749,"[13.02, 77.61]",127,12,21104.3231,0.5819,Bangalore,PeriUrban,0.065741,0.9342590000000001,0.0,2.0
1750,"[13.03, 77.61]",189,22,26225.8395,0.6239,Bangalore,PeriUrban,0.0,0.987582,0.012418,2.0
1751,"[13.04, 77.61]",132,12,23814.9924,0.5134,Bangalore,Rural,0.0,0.354273,0.645727,0.0
1752,"[13.05, 77.61]",104,14,15697.6849,0.3619,Bangalore,Rural,0.0,0.0,1.0,0.0
1753,"[13.06, 77.61]",97,26,19033.2151,0.3357,Bangalore,Rural,0.0,0.0,1.0,0.0
1754,"[13.07, 77.61]",126,43,24419.8279,0.5232,Bangalore,Rural,0.0,0.0,1.0,0.0
1755,"[13.08, 77.61]",75,11,13744.3366,0.4726,Bangalore,Rural,0.0,0.0,1.0,0.0
1756,"[13.09, 77.61]",57,38,15589.738000000001,0.4882,Bangalore,Rural,0.0,0.0,1.0,0.0
1757,"[13.1, 77.61]",78,24,15947.2672,0.5233,Bangalore,Rural,0.0,0.0,1.0,0.0
1758,"[13.11, 77.61]",115,34,20470.928,0.5618,Bangalore,Rural,0.0,0.0,1.0,0.0
1759,"[13.12, 77.61]",70,19,17752.076,0.4409,Bangalore,Rural,0.0,0.0,1.0,0.0
1760,"[13.13, 77.61]",29,5,10888.6242,0.4872,Bangalore,Rural,0.0,0.0,1.0,0.0
1761,"[13.14, 77.61]",44,4,12094.5023,0.3945,Bangalore,Rural,0.0,0.0,1.0,0.0
1762,"[13.15, 77.61]",18,1,6401.391,0.5607,Bangalore,Rural,0.0,0.0036520000000000003,0.996348,0.0
1763,"[13.16, 77.61]",11,1,3917.1149,0.5518,Bangalore,Rural,0.0,0.049671,0.9503290000000001,0.0
1764,"[13.17, 77.61]",8,6,3941.5896,0.3986,Bangalore,Rural,0.0,0.0,1.0,0.0
1765,"[13.18, 77.61]",4,0,2805.147,0.3924,Bangalore,Rural,0.0,0.0,1.0,0.0
1766,"[13.19, 77.61]",7,3,3878.1536,0.43700000000000006,Bangalore,Rural,0.0,0.0,0.622352,0.0
1767,"[13.2, 77.61]",27,3,5300.5746,0.4061,Bangalore,Rejected,0.0,0.0,0.0,0.0
1768,"[13.21, 77.61]",21,0,5758.2669,0.5723,Bangalore,Rejected,0.0,0.0,0.0,0.0
1769,"[13.22, 77.61]",12,10,5759.2654,0.3425,Bangalore,Rejected,0.0,0.0,0.0,0.0
1770,"[12.64, 77.62]",0,0,0.0,0.2549,Bangalore,Rejected,0.0,0.0,0.0,0.0
1771,"[12.65, 77.62]",0,0,563.8380000000001,0.6468,Bangalore,Rejected,0.0,0.0,0.0,0.0
1772,"[12.66, 77.62]",1,0,974.9224,0.5975,Bangalore,Rejected,0.0,0.0,0.20525900000000002,0.0
1773,"[12.67, 77.62]",0,0,1430.2367,0.5158,Bangalore,Rural,0.0,0.0,1.0,0.0
1774,"[12.68, 77.62]",1,0,1567.3776,0.4119,Bangalore,Rural,0.0,0.0,1.0,0.0
1775,"[12.69, 77.62]",4,0,3018.2437,0.4899,Bangalore,Rural,0.0,0.0,1.0,0.0
1776,"[12.7, 77.62]",4,0,3541.5205,0.5363,Bangalore,Rural,0.0,0.0,1.0,0.0
1777,"[12.71, 77.62]",2,0,2637.6036,0.1737,Bangalore,Rural,0.0,0.0,1.0,0.0
1778,"[12.72, 77.62]",8,0,3990.5138,0.5573,Bangalore,Rural,0.0,0.0,1.0,0.0
1779,"[12.73, 77.62]",3,0,2997.3911,0.4106,Bangalore,Rural,0.0,0.0,1.0,0.0
1780,"[12.74, 77.62]",3,0,3628.8349,0.4377,Bangalore,Rural,0.0,0.0,1.0,0.0
1781,"[12.75, 77.62]",0,0,1849.8878,0.3181,Bangalore,Rural,0.0,0.0,1.0,0.0
1782,"[12.76, 77.62]",0,0,2218.3326,0.4882,Bangalore,Rural,0.0,0.0,1.0,0.0
1783,"[12.77, 77.62]",3,0,2449.1716,0.4569,Bangalore,Rural,0.0,0.132213,0.8677870000000001,0.0
1784,"[12.78, 77.62]",6,0,3534.0731,0.4208,Bangalore,Rural,0.0,0.008766,0.9912340000000001,0.0
1785,"[12.79, 77.62]",2,1,2646.8619,0.5392,Bangalore,Rural,0.0,0.0,1.0,0.0
1786,"[12.8, 77.62]",12,1,3525.0867,0.5881,Bangalore,Rural,0.0,0.0,1.0,0.0
1787,"[12.81, 77.62]",1,0,1786.3651,0.4978,Bangalore,Rural,0.0,0.0,1.0,0.0
1788,"[12.82, 77.62]",3,0,2577.6068,0.5545,Bangalore,Rural,0.0,0.0,1.0,0.0
1789,"[12.83, 77.62]",4,0,2964.4039,0.5897,Bangalore,Rural,0.0,0.0,1.0,0.0
1790,"[12.84, 77.62]",5,0,4294.6151,0.3825,Bangalore,Rural,0.0,0.0,1.0,0.0
