Grid_Number,Ban_num_Government_Facilities
674,1.793483562963909
675,1.471138837334876
676,1.8327036642636292
677,2.387254558486808
678,2.6443028711813565
679,2.5989767403777226
680,2.268982956374816
681,1.5516727810568118
682,0.7971442466487738
683,1.1558770743596196
684,0.9579522317981142
685,0.47158872587582684
686,1.4142070970419145
687,2.2889443569898753
688,1.9015591904470097
689,0.7941583201333835
690,0.06811028285683242
691,1.1026003886573443
692,0.12733298216075312
693,0.9632456819628349
694,1.1777556623046286
695,1.013287066337713
696,1.204660082495744
697,2.08531136141926
698,2.280804067158686
699,1.9140727849269068
700,2.1443284094323487
701,2.299832964314886
702,1.931305377082848
703,2.154880860355805
704,2.833715732405935
705,3.726827128915647
706,4.713957818281377
707,5.746861616850458
708,3.481259609612459
709,2.47246744705142
710,1.4402905341845063
711,0.5141672978099552
712,0.9628922762664346
713,0.22118932645351164
714,1.1581621620462077
715,2.2597824697016526
716,3.3681977923608075
717,2.855047902228348
718,2.4678139944562862
719,2.5498579411144395
720,1.6695738308137495
721,0.671111895633565
722,0.765616035953389
723,1.7874023024162808
724,2.8768573834971685
725,3.17133603753439
726,2.099977267348555
727,1.1114401092422668
728,0.7304492057094856
729,1.3644339994632475
730,0.3276889037737054
731,0.32480311788572613
732,0.39071842613619223
733,0.7790606896654207
734,1.4093699080894015
735,1.0576372206401232
736,1.4949501913603989
737,2.4133002255115517
738,2.500469167313965
739,2.699144498354474
740,2.2866132886596207
741,1.8307967157086436
742,0.7797042570855572
743,0.34998683054322793
744,0.7217341357858735
745,1.51607186986393
746,2.5590838203052835
747,2.242710134548759
748,1.4298432305513917
749,1.123176893619256
750,0.888158073214086
751,0.56870364466912
752,1.5051429902884226
753,0.5516536150697923
754,0.39022131622843537
755,0.759449441387196
756,1.8638982199466625
757,2.973942171012942
758,2.9951426226067994
759,2.514595191697195
760,1.513657128894835
761,0.8555636489838022
762,1.2828416655734576
763,2.243265175644672
764,3.3002510337018496
765,4.384511084545165
766,5.479879592053894
767,3.905810670267175
768,2.915386686078928
769,2.0534031171552645
770,1.5512290251608893
771,1.326879316019684
772,0.7825820872130108
773,1.3918056822217306
774,2.394717879165506
775,3.464835741332998
776,3.7390785588982784
777,3.543797683841042
778,2.791118697468505
779,1.7263800324431056
780,0.8020565963111174
781,0.8826459568604114
782,1.840569292595756
783,2.8771257405351482
784,3.120436911969375
785,2.022293625654987
786,0.9565975299397176
787,0.4618966327533911
788,1.4087159059050358
789,1.3350492307595923
790,0.9806478694187537
791,0.548576203507275
792,0.3141539458963834
793,1.1662823668675586
794,0.0606336025439027
795,1.0583008317728517
796,1.3379448668935159
797,1.4180573618542445
798,1.7447326018320033
799,1.6754717495371227
800,1.000877550532515
801,0.7004585440239894
802,0.6404596473407337
803,0.59819316964297
804,1.6668364998798006
805,2.7697861121832075
806,2.324660374705173
807,1.27208365017411
808,0.5209756635923641
809,0.22817740360373195
810,0.3011877763514033
811,1.2895569783649792
812,1.2519634765487004
813,1.2571663960035968
814,1.4310585073873412
815,2.223785453815527
816,2.525588830208317
817,2.635233414705217
818,2.3810855175695127
819,1.279673337546398
820,0.2800389273088368
821,0.9960632971465082
822,2.0925402562839643
823,3.1997140024616537
824,4.309347631841873
825,5.419930503955344
826,3.9052878168041105
827,2.8113255003054083
828,1.7391746936556216
829,0.7741395420730087
830,0.6259375366165785
831,1.481645887972694
832,2.193030395479182
833,2.9337382229166815
834,3.356136366712636
835,2.7288725649783054
836,2.470364721700794
837,2.6891486494743164
838,2.3505960292082295
839,1.7855273082992402
840,1.668882856838127
841,1.464847678156391
842,1.9948056924767021
843,2.8784688779731056
844,2.473922021177942
845,1.7162799168030292
846,1.4979337891506803
847,2.0037107621713925
848,1.4881743517539943
849,1.0197653839936511
850,0.4424547582495955
851,1.3507306640324033
852,1.2681861832736676
853,0.9571610237382012
854,1.2082162539365775
855,0.261823622692796
856,0.34378227899503727
857,1.0730644795475008
858,1.3727019535467941
859,0.2808879588517057
860,0.49697543084941137
861,0.3722680706325365
862,0.883310132274665
863,1.525086484609162
864,2.218539917154439
865,1.3652761775248228
866,1.1308850674996909
867,0.566776574433298
868,0.421503863420136
869,0.9718771694457816
870,1.5132554235687592
871,2.27516612687766
872,2.024136830652197
873,2.016687926377569
874,2.006842173213654
875,1.4562221297173414
876,1.6390889466549985
877,2.37386746626432
878,1.8244038768071473
879,1.3301272084383036
880,1.6379528632848723
881,2.463615854968915
882,3.453806434379657
883,4.26165216471146
884,4.871593659669155
885,3.851709621163984
886,2.746252945852642
887,1.6495471558096988
888,0.6107116632850037
889,0.15730584612614879
890,0.9375884704597778
891,2.0483407137547665
892,3.1599350565360087
893,2.661225436885363
894,1.8070362266898439
895,1.3861822847434562
896,1.7465637783452963
897,2.579211321400862
898,1.9874850530265
899,0.9153799112631814
900,0.4456526311074046
901,1.4255365631965538
902,2.5176507021697354
903,2.399504967427849
904,1.5625388189930123
905,1.2642362688536857
906,1.796641710688169
907,0.855277364325599
908,0.30383072015825835
909,0.5177479762548892
910,1.248701031602697
911,0.8815512667344955
912,0.2915937560321414
913,0.9609806989211614
914,0.8342397357491598
915,0.585053830303263
916,1.0036534305177
917,1.3404477901173306
918,0.9896834491114717
919,0.28736138674648454
920,0.48495741888182564
921,0.43904487914771595
922,0.787342269696036
923,1.5868491134603566
924,0.8190894178478793
925,0.2930489689282228
926,0.1900124568800423
927,0.17111962766729794
928,0.12269763275862709
929,1.1097825829059043
930,1.351025608428305
931,1.0309438686826107
932,1.0163015677451397
933,1.4541173609088645
934,0.45574397949039425
935,0.8497026478483792
936,1.9124653827279143
937,2.7136349912647715
938,2.4092403209801074
939,2.59189606417902
940,2.721208876507141
941,2.8337761333849896
942,3.3359344706027354
943,4.086501266807667
944,4.095619856608679
945,3.0790037766172236
946,2.1585385804838677
947,1.4757472878782834
948,1.0356924061812958
949,1.3843349282060284
950,2.2875685668036496
951,3.3200028649614652
952,2.2920036184739496
953,1.198587427695837
954,0.30463978240454115
955,1.105378357250276
956,2.1745950329264154
957,2.034477474123591
958,1.114614150317263
959,0.7765530017803467
960,1.5609505938933645
961,2.5149427467027743
962,2.0039468963257914
963,0.9500316792507278
964,0.2436948913615
965,1.2996447785059877
966,1.2643317419549671
967,0.9794457176187541
968,1.4354184707553028
969,0.5429013633200627
970,0.30743070317316373
971,0.3480643229474775
972,0.055084112643424735
973,0.4686756213539911
974,0.596831979488722
975,0.6289228926067367
976,0.4053934795777126
977,0.34203638065121167
978,0.045296551794094586
979,0.5161593303329953
980,0.47407273438560943
981,0.03815388480453823
982,0.6477535156046615
983,0.9150350001462585
984,0.9983056444168881
985,0.17419118479435114
986,0.4093130391358321
987,0.7058211678999202
988,0.1093079494848314
989,0.3241388517529633
990,0.6117563973819826
991,0.07560656377523811
992,1.0435886664935399
993,0.6427374561348982
994,1.0436605090663393
995,1.464083177623649
996,1.890785125191302
997,2.043319039592464
998,2.136008341551318
999,1.6477775148827412
1000,1.8277505657557744
1001,2.5375255292073122
1002,3.4655824591009123
1003,4.589834195423483
1004,3.711141591882992
1005,2.9918937317037524
1006,2.4683775212446344
1007,2.1127272696042336
1008,2.303737766404444
1009,2.936607077780695
1010,3.4737130503022793
1011,2.403566225050979
1012,1.4001575519901948
1013,0.5979028586435887
1014,0.9066861886406165
1015,1.2399814145006285
1016,0.9736093606149636
1017,1.4160772234322696
1018,1.1225654903411533
1019,1.5141217094920651
1020,1.4318101269697714
1021,1.4794606583950045
1022,0.4512602564339922
1023,0.8314626502737025
1024,1.5813909777034594
1025,1.7382928709108543
1026,1.2828757543282532
1027,1.6561221591364514
1028,0.9352092735238144
1029,1.034071262841968
1030,0.5990824497772315
1031,0.4819376062910448
1032,0.2747619921760997
1033,0.058942285320650475
1034,0.41490059299984117
1035,0.44557706195865454
1036,0.891314051275437
1037,0.29482098290651465
1038,0.34890612120419073
1039,0.18393877954848314
1040,0.2600370483388301
1041,0.6621425982762725
1042,0.5501196005204232
1043,0.3912528620965594
1044,0.5815621295910564
1045,0.6930947925212757
1046,0.42547410480365805
1047,0.6679531253112762
1048,0.6602733154799502
1049,0.3760888128149021
1050,1.11635464020141
1051,1.1847737130930809
1052,0.40265637168926394
1053,0.5064185710645858
1054,0.4915047450167502
1055,1.1602456983348153
1056,0.9626646870362182
1057,1.4888310845838046
1058,0.6077442515830497
1059,0.9974720490171927
1060,2.0232177930558377
1061,3.1088152605186563
1062,5.264322823913786
1063,4.518719753653672
1064,3.912874849223576
1065,3.440592521640379
1066,3.195024288484829
1067,3.3243865063609275
1068,3.7904845625549126
1069,3.7310974543331175
1070,2.63952429021901
1071,1.5766899120073254
1072,0.6911410953186456
1073,0.9707024691915029
1074,0.8356509169268391
1075,0.32970734421076925
1076,0.8911533992859172
1077,0.22154220103987488
1078,0.5451809953763171
1079,0.3555781684364395
1080,0.4243034603095733
1081,0.8529433199238793
1082,0.6613252015310481
1083,1.391523510353641
1084,1.1910938152076143
1085,0.20706641897415942
1086,1.0676660847918047
1087,1.0178909653414046
1088,0.09563997182729701
1089,0.4396469252045435
1090,0.49758493441783325
1091,0.5207434571062625
1092,0.2937102495225597
1093,0.4032968749632225
1094,0.1868826932296281
1095,0.32190534266855525
1096,0.30670549565930605
1097,0.41176137461311646
1098,0.13221788251564706
1099,0.16854413232994087
1100,0.35039797387164473
1101,0.3694942416345086
1102,0.19318691915245312
1103,0.29845212793647896
1104,0.09873123654495791
1105,0.19034398159558885
1106,1.1425717622935785
1107,1.7149517029936239
1108,1.4332768937210347
1109,1.9079749122118848
1110,1.8569807599525572
1111,1.2726863884964197
1112,0.7457610168231323
1113,0.5977975115179958
1114,1.033609309335732
1115,0.1506576795557945
1116,1.2041219250803092
1117,0.6062382070070393
1118,0.9965551925064486
1119,2.0227659469533323
1120,3.1085212299359246
1121,6.059179198441114
1122,5.414196185022625
1123,4.8964818408559765
1124,4.464993233752168
1125,4.278592036712362
1126,4.376002402530802
1127,4.739758032691429
1128,4.0489564931572914
1129,3.0724503988172454
1130,2.2268175739683764
1131,1.7176564985775706
1132,1.8479268035576657
1133,1.4869899792661987
1134,1.2733710500927558
1135,1.3909435662114258
1136,0.7276813739039671
1137,0.8056025265679206
1138,0.7443143184178332
1139,0.24347557734588626
1140,0.9981545931885903
1141,0.2579082468075637
1142,0.854551131896624
1143,1.4717057595362941
1144,0.8888532316883064
1145,0.7138418277690508
1146,0.3997605177745161
1147,0.5673088692598356
1148,0.17674245010508396
1149,0.21100469754991924
1150,0.18243946747926687
1151,0.6939726901213459
1152,0.2812293025290493
1153,0.10017787167888734
1154,0.04158360172493495
1155,0.12327994688192073
1156,0.47062735567610237
1157,0.24736205003872258
1158,0.0654249512946969
1159,0.03608514540151107
1160,0.39183662349844584
1161,0.12516561589451505
1162,0.4180373443232803
1163,0.14684186257633258
1164,0.30841938634509825
1165,0.8051565474164838
1166,0.7303892225994656
1167,1.164653056973879
1168,1.1183030484567495
1169,1.7379384973129117
1170,2.2929698225183484
1171,1.6382946012316764
1172,1.6072243430846596
1173,1.5839145524572538
1174,1.2095767893025202
1175,1.700067357985619
1176,1.6461123301478089
1177,1.8262495503206786
1178,2.5364446229773243
1179,3.4647911220760266
1180,6.933127088237045
1181,6.350805806806169
1182,5.87294113993799
1183,5.5125629799547475
1184,5.362660285872945
1185,5.440658217009205
1186,5.535965758440452
1187,4.606491854978701
1188,3.7769670012043064
1189,3.1279473194462257
1190,2.7884567999374745
1191,2.469088467061748
1192,1.9098917655083274
1193,1.9162039369521806
1194,1.9348298978676575
1195,1.5328793642713976
1196,1.7381456543256986
1197,1.7499084226543853
1198,1.3261555908394624
1199,1.7111575383798845
1200,1.1004596278888366
1201,0.11045859681825254
1202,1.041124091145841
1203,0.8333063998796725
1204,0.6829767067041744
1205,0.40785562913693657
1206,0.40556460469472405
1207,0.4780300315024234
1208,0.648857119866191
1209,0.7831985430599783
1210,0.1688218824189681
1211,0.21379388921897086
1212,0.20798426952239155
1213,0.14297868397291108
1214,0.28197752835632384
1215,0.2400373972700491
1216,0.29493128979558775
1217,0.4871704260011566
1218,0.3961914721822075
1219,0.13911707116368024
1220,0.29832490407733175
1221,1.0393689919644795
1222,0.6930173400833581
1223,0.6380447540377416
1224,1.3278050908780794
1225,0.4200809769609629
1226,0.6861096809546676
1227,0.2400508523931419
1228,1.351851117478725
1229,2.463785871015962
1230,2.675215458032219
1231,2.6562673542377153
1232,2.5087291614932634
1233,1.734005681492667
1234,1.0346423417370436
1235,1.2676971916632185
1236,1.4728774779063387
1237,2.139691311051405
1238,2.6102955831374306
1239,7.843320848204756
1240,7.328429420835436
1241,6.877341396741304
1242,6.572232115204482
1243,6.446976559891525
1244,6.511961305960596
1245,6.150258231714725
1246,5.329000261407584
1247,4.630731399732705
1248,3.951961954853025
1249,2.86769555458969
1250,1.8171996659739427
1251,0.923912219432069
1252,0.9369499898136291
1253,1.2643160394984787
1254,0.45247371157804533
1255,1.1330631976404244
1256,2.1990439509628943
1257,2.4102101130996054
1258,2.5069747574179524
1259,1.5527061281714247
1260,1.0048544812532803
1261,0.46377478379634834
1262,0.39849616626757955
1263,0.7309420326437273
1264,0.21712209056610482
1265,0.31921055538350585
1266,0.23161886457825182
1267,0.8377071110742748
1268,0.1187395759238839
1269,0.24268093120255382
1270,0.29229356629515746
1271,0.293484316214227
1272,0.1351721030896995
1273,0.36864051170164913
1274,0.10212456907768479
1275,0.10522454128370667
1276,0.19662640820713864
1277,0.19332251481853016
1278,0.454026144413664
1279,0.233704888196703
1280,0.44282631092096125
