Grid_Number,Ban_num_Health
1272,0.11753639616693502
1273,0.11219430713724383
1274,0.02706627761939818
1275,0.11883384774091628
1276,0.05984929558045867
1277,0.10576571561268297
1278,0.15096291802743264
1279,0.055570451687623985
1280,0.07471508115548475
1281,0.21448774210753674
1282,0.02479808670063808
1283,0.45062069891061746
1284,0.18841339879068683
1285,0.9696247273326085
1286,0.8736795326243475
1287,1.1199911398938531
1288,1.5363313826394052
1289,2.4017916225184286
1290,2.522542801715331
1291,2.301994955949399
1292,2.118740472612154
1293,1.660200398661538
1294,1.86984807524099
1295,2.39621380179043
1296,1.4835479523648358
1297,0.820594795513054
1298,2.93850975421168
1299,1.8700945874040709
1300,0.9124309781276619
1301,0.7205925736767467
1302,1.5880912673147178
1303,2.645312159947928
1304,3.675779285910334
1305,3.247612815788489
1306,3.1710387547601537
1307,3.4694159029264884
1308,3.5293231728662264
1309,2.626685525915824
1310,1.9533801279845795
1311,1.7901880559249814
1312,2.1286626203423307
1313,1.2352230194968943
1314,0.9965990109918116
1315,1.7127479656057099
1316,1.7003108640293434
1317,2.0481170793010044
1318,1.8255883999413323
1319,0.713658348944719
1320,0.38704636898183675
1321,0.17056640021076855
1322,0.07485911017268998
1323,0.3042276621445795
1324,0.117609351537819
1325,0.13155158899353858
1326,0.16881289798321353
1327,0.17938990326952503
1328,0.19880749160508082
1329,0.21030401465164644
1330,0.13623806981837855
1331,0.09681286087115114
1332,0.11067722514193182
1333,0.17674043756802982
1334,0.18481409792003617
1335,0.16907356267402807
1336,0.26007737182677565
1337,0.2363693940906637
1338,0.37537370067477654
1339,0.052420354327322276
1340,0.6386560120641568
1341,0.41295394249794565
1342,0.2395557611957654
1343,0.06975725069408757
1344,0.508063649971392
1345,0.9934306737234645
1346,0.1701193862489583
1347,0.9820509136694855
1348,2.091116862009879
1349,1.5979157974788591
1350,1.2204298313093767
1351,1.4487588466157075
1352,0.6051479776095966
1353,1.0518404298345831
1354,1.8870258015714416
1355,1.0185988334118852
1356,0.5027889949523743
1357,3.3493694904862923
1358,2.465885017878074
1359,1.8481786007581076
1360,1.7519360253783118
1361,2.2521012277143386
1362,3.089903287338342
1363,2.801247496414655
1364,2.209716321012806
1365,2.0956066324398006
1366,2.5245099231128942
1367,3.288217874427675
1368,3.451127951632284
1369,2.9709094735851282
1370,2.8662142695563677
1371,1.9124625060043108
1372,0.8075387421359853
1373,0.3458137434124151
1374,1.2446697140343181
1375,0.6165765878100028
1376,1.2976875644133807
1377,1.4179529726014946
1378,0.4322614853071311
1379,0.5803526463034727
1380,0.45075917096257384
1381,0.029414645396476022
1382,0.1577125829814943
1383,0.09765347497408675
1384,0.07422704256346882
1385,0.14209207840756138
1386,0.30738920170864276
1387,0.07997992005616601
1388,0.09184520799441975
1389,0.20780898538844075
1390,0.14751912604645678
1391,0.031600972716637026
1392,0.2975526124772462
1393,0.11571718514766732
1394,0.14651946511538388
1395,0.06129921517438595
1396,0.018437881201662266
1397,0.23360092337233973
1398,0.11863403382578498
1399,0.33980535748698476
1400,0.04513673929465433
1401,0.10874905121721648
1402,0.16003542786205566
1403,0.6161806752812153
1404,0.41053094754856784
1405,0.35431230801524943
1406,1.2564180833653324
1407,1.5166388911629267
1408,1.0431384941430994
1409,0.1559223907095674
1410,0.54493185846323
1411,0.5659755852043886
1412,0.8653420830817687
1413,0.9302246622722797
1414,0.9273720828858657
1415,0.6548207431246709
1416,4.019432027910242
1417,3.319330240701458
1418,2.8901444337140503
1419,2.8236749317077057
1420,3.158421710093016
1421,3.1579404857583495
1422,2.1297217792800587
1423,1.253676164454929
1424,1.0394976268080653
1425,1.7469230420201292
1426,2.7368216379688923
1427,3.794931825974536
1428,4.023553114281882
1429,3.0784988742643384
1430,2.080263051123506
1431,1.2847940388196715
1432,1.202813119232707
1433,1.1198804767987456
1434,0.2914359290316297
1435,1.0363049614564215
1436,0.8504577349433681
1437,0.5231613930858732
1438,0.3005861387109913
1439,0.20464988316661756
1440,0.18619542652755555
1441,0.09555083172426658
1442,0.13209632127005458
1443,0.045167194152684914
1444,0.12909484501618163
1445,0.07651426118848768
1446,0.11978911427571613
1447,0.18624756970583145
1448,0.18498364321190872
1449,0.021329482103236715
1450,0.19485801957673568
1451,0.15238313517522614
1452,0.04135190789615782
1453,0.17643609462783447
1454,0.2213498844472992
1455,0.052542019731703166
1456,0.2906788875498928
1457,0.46783180720282724
1458,0.3643629730125463
1459,0.23838028089976113
1460,0.39262364896975616
1461,0.3017463515440468
1462,0.13157393974276432
1463,0.1963645492131194
1464,1.1259739511367413
1465,0.40322589073679876
1466,0.5055356288252678
1467,0.9013453999214095
1468,0.6358735213644202
1469,0.046360421653745286
1470,1.0661235984948625
1471,0.6301807055499365
1472,0.7166889978200044
1473,0.6796951492788106
1474,0.642395037226673
1475,4.842263220640826
1476,4.278942244872507
1477,3.9552550366472756
1478,3.902670175518458
1479,4.113887304931105
1480,3.0023941898165973
1481,1.8914373704956007
1482,0.7833020643799341
1483,0.34148343833746936
1484,1.4429966731288866
1485,2.5535720473047117
1486,3.6649806745747235
1487,3.391668823089622
1488,2.608886568914238
1489,1.7132706453923796
1490,0.6290187653657325
1491,0.46498245694043655
1492,0.6069197456298477
1493,0.7949213276058117
1494,0.25482758222642754
1495,0.5189900686451141
1496,0.24474533155167882
1497,0.3450866470396644
1498,0.2707408288385844
1499,0.17567769147378118
1500,0.19464293333880217
1501,0.13110127851136705
1502,0.08840350542318393
1503,0.19954616064242733
1504,0.12679112291678044
1505,0.19328998028638467
1506,0.17619996051887898
1507,0.10879890187287386
1508,0.1493081999866541
1509,0.194611204904379
1510,0.13110614629941725
1511,0.10868080538629941
1512,0.2483189440774708
1513,0.18599417288985476
1514,0.08408210189811381
1515,0.038671425082809935
1516,0.16099426851055718
1517,0.1029415508509215
1518,0.4224048590522139
1519,0.9301950234096367
1520,0.3644134777294108
1521,0.06510132230396216
1522,0.21662395143931973
1523,0.1583610005321454
1524,0.4672927253796213
1525,0.711184736525035
1526,1.0037035412702322
1527,1.3147615800259753
1528,1.1131762063262298
1529,1.5403636805563732
1530,1.5457710452446505
1531,1.58298514466919
1532,1.55162210904416
1533,1.535622769386927
1534,5.752678835641566
1535,5.287227002412813
1536,5.0288255886606175
1537,4.984211368222677
1538,4.280080857225994
1539,3.2263507850446813
1540,2.229898864453362
1541,1.4167807084893151
1542,1.2247363755989855
1543,1.861599612565126
1544,2.811403450113319
1545,2.7095599873474456
1546,2.6868994895354477
1547,1.8549104733279238
1548,1.1029778372319334
1549,1.0371158330185424
1550,0.5547326221520197
1551,0.344992209078705
1552,1.2830712319299469
1553,0.8665633120367606
1554,0.0315621679231631
1555,0.20666320703209073
1556,0.30346722732203807
1557,0.27021126873756107
1558,0.17057360341350145
1559,0.2087948384925247
1560,0.06972695076055097
1561,0.09376587052347121
1562,0.09294536011016431
1563,0.1303240033089515
1564,0.11979774556871026
1565,0.19757189310008375
1566,0.23152997519395616
1567,0.25043469914974265
1568,0.11178836624000768
1569,0.14694640653001506
1570,0.17499030989553685
1571,0.2199471574235868
1572,0.1796090229224899
1573,0.25772376137321173
1574,0.5033336245752444
1575,0.3373912180794462
1576,0.088946955074697
1577,0.46136568859666044
1578,0.07895237757746722
1579,0.15526743888992645
1580,0.167175625281714
1581,0.7138768417734338
1582,0.4385784206410575
1583,0.44363823917374495
1584,0.36608991191444745
1585,0.10700376416119116
1586,1.1841294639658648
1587,1.5568631440662217
1588,2.1388318427783863
1589,2.593387384404203
1590,2.6157053475239223
1591,2.5877897899505418
1592,2.5781943804847534
1593,6.715149728570219
1594,6.320935148616382
1595,6.105672080441296
1596,5.69650386380482
1597,4.697594474492355
1598,3.762644503654036
1599,2.9530417729236222
1600,2.396599720202606
1601,2.288286394876424
1602,2.683594840735238
1603,2.321009449065955
1604,1.6709625764831895
1605,1.6340163079163186
1606,1.5578565764002907
1607,0.4503604119715432
1608,0.6720076122284034
1609,0.49305512227581116
1610,0.8265548324166947
1611,0.7365890130659261
1612,0.16436300032963977
1613,0.16986827671142077
1614,0.5654301152984272
1615,0.062044481928580635
1616,0.0371434059786288
1617,0.3476782335528852
1618,0.2204066774019312
1619,0.1215293107484913
1620,0.08120511056766502
1621,0.2456634776352089
1622,0.14412121664329172
1623,0.020065254396383795
1624,0.18898338643516863
1625,0.16029936963772318
1626,0.18010523960310082
1627,0.12080214029894067
1628,0.10889147631256467
1629,0.1617115486722995
1630,0.06256994765437185
1631,0.04699860128254547
1632,0.16270673025066892
1633,0.4510969582186025
1634,0.1400600810441079
1635,0.024551627622873887
1636,0.4636450033984325
1637,0.7289919630152502
1638,0.10141752610008321
1639,0.2839073611424188
1640,0.4773805193377707
1641,0.7639602384608072
1642,0.6392600197058398
1643,0.7886772176265836
1644,1.1663035997637654
1645,0.8164219513837908
1646,0.586980604887571
1647,1.5796866768638818
1648,2.668170928246969
1649,3.2847103339035733
1650,3.6509396012844695
1651,3.644107338998209
1652,6.541704656573421
1653,6.404332075380148
1654,6.458320242928542
1655,6.209023767770142
1656,5.307445134839063
1657,4.500981413390452
1658,3.8488505249804557
1659,3.4399291771844314
1660,3.365328697011694
1661,2.8735718011406686
1662,1.7859648461123139
1663,0.7712251970616104
1664,0.6875816427259329
1665,1.3253771977380409
1666,1.0070178639718432
1667,1.1670576699030457
1668,1.5666628160006753
1669,1.0598274700943375
1670,0.2381773840531537
1671,0.17312372613647498
1672,0.118123058916663
1673,0.3669056613830563
1674,0.5664441915736568
1675,0.11181424031447543
1676,0.038743965581938974
1677,0.2065789392547396
1678,0.09925725057480439
1679,0.13553525449762588
1680,0.08293381538220866
1681,0.1052278424697061
1682,0.20852628817951904
1683,0.20259554264400426
1684,0.07810549760120926
1685,0.19173197478628873
1686,0.19904479005178158
1687,0.2437053117661616
1688,0.1680020743543901
1689,0.17457035479953104
1690,0.12903416363620426
1691,0.03323094383810981
1692,0.48076180098504917
1693,0.055276797331519835
1694,0.3397686050926798
1695,0.09051373846177517
1696,0.6102881709702673
1697,0.4946532838320031
1698,0.06455794483962103
1699,0.38556214076772083
1700,0.8269686349633687
1701,0.3461773160241573
1702,0.8440873502885817
1703,0.17271806485343524
1704,0.6106600064994443
1705,0.7808338326507889
1706,1.6614916207678436
1707,1.8812175471105832
1708,2.3728177332780365
1709,3.192868742148613
1710,4.151074546096436
1711,5.484884392195403
1712,5.320340616844553
1713,5.385253339575684
1714,5.671749690549163
1715,5.484271910741945
1716,4.537648488798758
1717,3.6845802241921466
1718,3.005806256694481
1719,2.6394077518877292
1720,2.3303394333281457
1721,1.4048062806619206
1722,0.8658709176479059
1723,0.24002479968717777
1724,0.4148428803718409
1725,0.3178394736745923
1726,0.6331392811682129
1727,1.3465420803276602
1728,0.42687616130491773
1729,0.24433608299913323
1730,0.8785672233617307
1731,1.107045978317023
1732,0.5734444437311806
1733,0.22418583684801116
1734,0.14784608644645975
1735,0.0922669842115869
1736,0.038558001809482295
1737,0.2953014700795162
1738,0.0864313853028785
1739,0.10336821711574727
1740,0.13931325490059132
1741,0.24034339716060885
1742,0.06203249904974232
1743,0.1034306357069945
1744,0.07193102920421497
1745,0.13526444010601268
1746,0.13592383853469833
1747,0.10870404886612123
1748,0.11910780794569054
1749,0.14043550508891328
1750,0.11101726414365569
1751,0.34299217407921906
1752,0.39847288467588515
1753,0.2899878831956609
1754,0.27365431612951513
1755,0.9352257557945867
1756,0.3557867267810005
1757,0.6703088069368998
1758,0.4640251270987764
1759,0.3816642115981518
1760,0.21497526379599216
1761,0.14836385511051237
1762,0.2237140447769532
1763,0.6126912417499226
1764,1.5106370950071863
1765,1.0512940131806006
1766,0.8507388116845906
1767,1.6778427458689846
1768,2.716508487861707
1769,3.7703442520587322
1770,4.441650660329327
1771,4.236830631489624
1772,4.318109423163485
1773,4.670574499979392
1774,5.058177010979862
1775,4.012274517631145
1776,3.0140340459480295
1777,2.131506028682536
1778,1.573244089567969
1779,1.6969791617124133
1780,1.0031238859601155
1781,0.0656234749927591
1782,0.7689963710369578
1783,0.45172271767135386
1784,0.5433151853061026
1785,0.3841170831585184
1786,1.2750078705908912
1787,0.9630487711138935
1788,0.9186542381005508
1789,0.34281393293171303
1790,0.8235394330975742
1791,1.004601875996609
1792,0.28416146868169645
1793,0.17720556616034971
1794,0.06010334101277708
1795,0.05708901607805219
1796,0.24827390364800261
1797,0.06769612857144178
1798,0.08018816408936026
1799,0.09959348486744043
1800,0.19669569742473506
1801,0.20187606470261563
1802,0.1306168604145198
1803,0.11410072422298793
1804,0.23173780892435614
1805,0.025450279417957963
1806,0.052317361769517845
1807,0.029197330721463046
1808,0.16522488092268936
1809,0.09279172776798864
1810,0.24540382565738708
1811,0.19767185448002406
1812,0.34665626134069605
1813,0.16177551800241477
1814,0.4607262335717497
1815,0.100956424463118
1816,0.40549061051673013
1817,0.1717052690529423
1818,0.3295303045063007
1819,0.8891940832846339
1820,0.4204046040800197
1821,0.14454758606173532
1822,0.45916869159742785
1823,0.9941945338965948
1824,0.796255674939123
1825,0.5025731764284948
1826,1.5310123564584102
1827,2.251450884128319
1828,2.973245614133963
1829,3.424443196634359
1830,3.1542983227618326
1831,3.2627054345167146
1832,3.71668639211273
1833,4.842136943994475
1834,3.736250320217735
1835,2.6354705584697635
1836,1.5507114535262658
1837,0.5801459281395006
1838,0.8609848558943899
1839,1.5120374927483244
1840,0.9921316610892029
1841,1.115277888551538
1842,0.5185234743607544
1843,0.1762473911933782
1844,0.9070353897934516
1845,1.6251817820122036
1846,0.5522693690669701
1847,0.42875565762439577
1848,0.6682019579000714
1849,0.10232843307276318
1850,0.7367342829472925
1851,0.4719240474541398
1852,0.4476332114386916
1853,0.3536672946888009
1854,0.14922773614060272
1855,0.20521329905439598
1856,0.06690706073363627
1857,0.037829539072598874
1858,0.08963553510878237
1859,0.3004807049436384
1860,0.10597485542685657
1861,0.23342703942652315
1862,0.12562316564636483
1863,0.4003142368595685
1864,0.245026915021774
1865,0.10037296097833401
1866,0.04496236137072132
1867,0.07485943565024276
1868,0.21307986471909673
1869,0.5627204853795745
1870,0.25964662661369015
1871,0.4921591574349344
1872,0.1562520993677269
1873,0.17545579800062905
1874,0.5871304570785846
1875,0.48949281941954725
1876,0.10077151409242924
1877,0.7037167694913566
1878,1.095919999437449
1879,0.6752045439141788
1880,0.5539983147257864
1881,0.47704907412054515
1882,0.19072008192946363
1883,0.6845195308718532
1884,1.383204136693013
1885,0.8595415543080482
1886,1.4273163667210855
1887,2.372420117481684
1888,2.4514918824918577
1889,2.0742749620252643
1890,2.2357295966072326
1891,2.8578347216603266
1892,3.716021261999243
1893,3.764825728042129
1894,2.675825654809563
1895,1.6183434250172577
1896,0.7422198337463749
1897,0.9775517663363974
1898,0.980713154655264
1899,0.2134879011965712
1900,0.8650493030209343
1901,0.43718136597109797
1902,0.34734001038070783
1903,1.1047863754449896
1904,0.8506436526172919
1905,0.9733739847304866
1906,1.0411913230147605
1907,0.6769730771549505
1908,0.26457140201246204
1909,0.5926168970679234
1910,0.17194464867438813
1911,0.14445811368037578
1912,0.2889033396103451
1913,0.13101031387676523
1914,0.28153438273662196
1915,0.16928299555044726
1916,0.2807527998947676
1917,0.29125762994750914
1918,0.21870622298585699
1919,0.24026247256215338
1920,0.2595334492156753
1921,0.153114423644898
1922,0.11058196683488591
1923,0.13534123885480343
1924,0.1136010920761082
1925,0.021300516005726303
1926,0.32143328395695725
1927,0.38742109617660975
1928,0.37015174161416586
1929,0.26804758602603207
1930,0.35171754959111934
1931,0.323348703685069
1932,0.7295260098306554
1933,0.37553547276543664
1934,0.9189148284054517
1935,0.8142010381479593
1936,0.35779507742990674
1937,1.359089242604931
1938,1.286012280634819
1939,0.44959015047200757
1940,0.7304401578585786
1941,1.0041964963983538
1942,0.4753314304555175
1943,0.852055125853777
1944,0.21952332828865748
1945,0.939011341946059
1946,2.046498583172984
1947,1.5468159697156374
1948,1.0048830456772817
1949,1.306058662090554
1950,2.2078611471613576
1951,3.242896048975116
1952,4.081739838792592
1953,3.1188803825974265
1954,2.2773463148137623
1955,1.765802909743318
1956,1.5985530442456388
1957,1.340190406858541
1958,0.9380064856377458
1959,0.10719887719188437
1960,0.7284218210139501
1961,0.7117005358566733
1962,0.7638620078160876
1963,0.25945876172724025
1964,0.749283706988355
1965,0.5251730940036531
1966,0.10871858031898328
1967,0.505186596882213
1968,0.18280468271243647
1969,0.09241624499250843
1970,0.38032120388201424
1971,0.280538264345209
1972,0.24422397606838625
1973,0.42431965574677877
1974,0.3678315181353604
1975,0.6017575187965316
1976,0.7121220691768664
1977,0.10711105152812536
1978,0.1456418378414844
1979,0.08826555450118377
1980,0.3093710393697849
1981,0.1591629498518153
1982,0.19276803402103695
1983,0.23989416028196558
1984,0.051544650544454215
1985,0.060677560320609406
1986,0.151516225245
1987,0.615790369941687
1988,0.0788903645090297
1989,0.32190733350114925
1990,0.34544395052419724
1991,0.7950015964162462
1992,0.26196744051675924
1993,0.47761599542873656
1994,1.1326721676012106
1995,0.9669620214057428
1996,1.092007972631641
1997,1.4436483653582384
1998,0.9801306464473134
1999,1.1366779019815192
2000,1.763545263934276
2001,1.5256262184124414
2002,1.3581332399421275
2003,0.975529189531886
2004,1.3361032888491142
2005,1.5003053649307199
2006,1.062891328667669
2007,0.05915488756767569
2008,0.8758732535528609
2009,1.9839486859813453
2010,3.094804220460162
2011,3.3187899392856908
2012,2.5288165972596466
2013,1.915027053014409
2014,0.9981534185887825
2015,0.7281205403687527
2016,0.5237726425147204
2017,1.545615460561953
2018,1.1848280288969293
2019,1.6406086933871697
2020,1.1572209930235773
2021,0.3861098575460505
2022,0.5513014675647367
2023,0.5085334639926615
2024,0.3347311281504936
2025,0.1266766893598142
2026,0.33055993584165855
2027,0.05854010706841818
2028,0.5283043118924118
2029,0.30003897890200637
2030,0.2596004740449612
2031,0.35753456475557743
2032,0.31386134575021796
2033,0.2102266929869293
2034,0.2783071617211236
2035,0.8309659277272536
2036,0.25712904199516157
2037,0.18960247375042602
2038,0.21619201754831222
2039,0.10503866291081584
2040,0.0800446707062469
2041,0.14475345161439857
2042,0.1395436319266413
2043,0.029189503554637827
2044,0.20818373857809094
2045,0.3024597795604939
2046,0.6784129876643207
2047,0.41612968610280093
2048,0.4138547214099606
2049,0.5264003950336683
2050,0.9348870167063873
2051,0.5390634690884324
2052,0.17784388618459496
2053,0.9442016468015327
2054,0.7771777650691628
2055,0.22306014706568825
2056,0.3649704634040243
2057,1.1086016693043532
2058,2.0964682445400635
2059,1.8602402657013626
2060,1.6166574425664169
2061,2.0590121458889925
2062,2.0491289395609913
2063,1.0098417583959327
2064,0.4472356741498055
2065,1.4903380317669794
2066,1.0465984120914136
2067,1.47735608873284
2068,2.3133144896627513
2069,3.3109928411518683
2070,2.458019701867714
2071,1.8544016585797687
2072,0.9774992348453501
2073,0.48344969832954693
2074,0.5632389106444918
2075,0.8391627880361898
2076,1.6789182778067786
2077,2.2689829210247425
2078,1.359911797014082
2079,0.5325986836751876
2080,0.5848888552284516
2081,0.599296414477795
2082,0.26481645527745895
2083,0.12119023132889122
2084,0.340596268609364
2085,0.40813478681373916
2086,0.20509366152808564
2087,0.3901367544846882
2088,0.46376530914770286
2089,0.2833861852187566
2090,0.09096390464914206
2091,0.08533571012979808
2092,0.23844617682086616
2093,0.17274305495617062
2094,0.4364476137048755
2095,0.6562141877136644
2096,0.7741193782550327
2097,0.2099211031841732
2098,0.04927585315758214
2099,0.015114619876504077
2100,0.13148172832930846
2101,0.051776132432247025
2102,0.3139622341752097
2103,0.33381542902199096
2104,0.1021927227169044
2105,0.7323541690650027
2106,0.353174401654432
2107,0.403255522181589
2108,0.5366146597074188
2109,0.8651460725064644
2110,0.975355002189467
2111,1.0424199186383138
2112,1.395164760917736
2113,1.1367743280858529
2114,0.6197438395461045
2115,0.34733215394264855
2116,1.2739817624286134
2117,1.911887794086801
2118,1.0735961878545397
2119,0.5529833172484897
2120,1.389904550839842
2121,2.1459226500133077
2122,1.145578047027826
2123,0.7018378992553596
2124,2.3804932387418054
2125,2.130932626502394
2126,2.4251922373943993
2127,3.020060506264957
2128,2.6479137352328737
2129,1.7694052198801307
2130,0.9053699022381316
2131,0.7282922725229819
2132,0.5848901094404154
2133,1.275075023473534
2134,1.8672418702531868
2135,1.8893280660149265
2136,1.5895523090270758
2137,0.9503323301445393
2138,0.19820719349756324
2139,0.6752567904899319
2140,0.7715740349279415
2141,0.577647134680047
2142,0.027560117059850828
2143,0.05163913517226856
2144,0.40332283184600914
2145,0.6925221512724359
2146,0.3785814180265544
2147,1.019332776311241
2148,0.5978502112896661
2149,0.3858548538810281
2150,0.14188448684174093
2151,0.4293363308605105
2152,0.22178315955419375
2153,0.29748784140379203
2154,0.2941256535757344
2155,0.06749680378345917
2156,0.18122256085788682
2157,0.3370364003762939
2158,0.17719973893816823
2159,0.2660232407845147
2160,0.2973363192903214
2161,0.1899158030904134
2162,0.3793919587918481
2163,0.07240327013057232
2164,1.1359633456377
2165,1.3653071313830465
2166,1.4476730336995514
2167,0.7573670034426969
2168,0.1998592397275019
2169,0.7373703767267072
2170,1.794278018443288
2171,2.0405568408274597
2172,0.9668266391085546
2173,0.42248978585541125
2174,1.3535452226502611
2175,1.899284141195386
2176,1.0488550626958166
2177,0.697310307326342
2178,0.5849954928407229
2179,1.4029477353421778
2180,2.4631620542569648
2181,1.9870749778172279
2182,1.7687810077480952
2183,3.3862456797768803
2184,3.2156738613154774
2185,3.4181079332909587
2186,3.0971697015112944
2187,2.039305477628038
2188,1.0945025501974603
2189,0.35392676760670383
2190,0.4329963135381487
2191,1.0100203903211837
2192,1.4657180425822205
2193,1.503610396620601
2194,0.8142049022151909
2195,0.5074488158752206
2196,0.4429888617251909
2197,0.8520584874511608
2198,0.5447635682339121
2199,0.0947061773838337
2200,0.30550836077878474
2201,0.6005660628448914
2202,0.02661470812686931
2203,0.8634226349325842
2204,1.3076650169509387
2205,0.7535743684181093
2206,1.2097821372199895
2207,0.7317247454365624
2208,0.15422912444230383
2209,0.28766595913255955
2210,0.4090202289324909
2211,0.05325714574335302
2212,0.4398262441805223
2213,0.47527525100674534
2214,0.056414064730140275
2215,0.3992558519706682
2216,0.15748657021293483
2217,0.29143201115357614
2218,0.04580881181438998
2219,0.08540016520691845
2220,0.19147931318607933
2221,0.1408621201829423
2222,0.2201791639789154
2223,0.8793230078639542
2224,1.9641924384594256
2225,1.441207134295426
2226,0.3612669330498894
2227,0.81043934480285
2228,1.3532424685798448
2229,1.8044600891530644
2230,2.1330762100311884
2231,1.1492954078287627
2232,0.7514040743105043
2233,1.5103637188117105
2234,1.9940171193140879
2235,0.9430775479149348
2236,0.5249272225164845
2237,1.4610148030701242
2238,1.928377779987891
2239,1.927475809356496
2240,2.2779922706377733
2241,2.082534162677012
2242,4.429542038723787
2243,4.30051413190393
2244,4.123076508695174
2245,3.0154972794657326
2246,1.9129950676084886
2247,0.8359059488015205
2248,0.4591184183914526
2249,0.26478589331414565
2250,0.11518325254365994
2251,0.9972952768777175
2252,1.3063309899625553
2253,0.329557201513694
2254,0.4291858121113633
2255,0.6567833775053425
2256,0.9624156041297253
2257,0.1876312233332757
2258,0.1279231315958732
2259,0.6200306927654792
2260,1.2390449364435885
2261,0.6153873058671979
2262,1.0112717971155496
2263,0.8044076322401186
2264,1.4815062062177466
2265,1.9877542031956812
2266,1.262061353236709
2267,0.44618567540781584
2268,0.10793760246186898
2269,0.5076908079659718
2270,0.6403890674654646
2271,0.06558763608927669
2272,0.17680196979900334
2273,0.017018784378030553
2274,0.1869346260572286
2275,0.29198207386785
2276,0.34106302549502276
2277,0.22204969532881938
2278,0.05368763164570664
2279,0.23061741899759655
2280,0.23468455975026942
2281,0.38133489963942024
2282,1.1017957590812673
2283,1.014925601430907
2284,1.2896322803267948
2285,1.2921579569051422
2286,1.4818596123341978
2287,0.6127116940628938
2288,0.9657451476849005
2289,1.8881398385819816
2290,0.7860433776776259
2291,0.37883858688050204
2292,1.4635694380506927
2293,2.471842634527735
2294,1.7387380176526575
2295,1.5521842909766186
2296,1.8357211059133218
2297,0.9453292675406954
2298,0.943549256744728
2299,1.3666950775888547
2300,1.0078151500726495
2301,5.4890160005959014
2302,5.385393587827945
2303,4.342136857156833
2304,3.30870724199216
2305,2.3481475768800415
2306,1.5977837072234884
2307,1.4369727937556707
2308,1.3423929364792855
2309,1.1010724139060932
2310,1.1929923951357375
2311,1.096536556714512
2312,1.233581258497976
2313,0.40394959633865496
2314,1.130261107218957
2315,0.7024391856705225
2316,0.7717128884988046
2317,0.7889196672763567
2318,0.7480363681128741
2319,1.6483749950730973
2320,1.6975214889941965
2321,1.0148367684774091
2322,0.32379303219026323
2323,1.1931443855612978
2324,0.9317896457522955
2325,1.1893957149313568
2326,0.15978396147468224
2327,0.33853321388118013
2328,0.9276694097309212
2329,0.3599507980719869
2330,0.7931993803766694
2331,0.3005208626243443
2332,0.01033527397376458
2333,0.021017878346988816
2334,0.07142085958754928
2335,0.32723271009255744
2336,0.19626043291416215
2337,0.10328606427421319
2338,0.19780345680024064
2339,0.141105655579235
2340,0.22225027377670223
2341,0.7801038386062983
2342,0.2710717061930455
2343,0.3036534821165658
2344,1.3072437032697453
2345,1.520993884387217
2346,0.6307196057665316
2347,0.9772688381232361
2348,1.9962875241177473
2349,1.2002851837466917
2350,0.9830083959599281
2351,1.7218562122871959
2352,2.726927657660673
2353,2.7388940901600614
2354,2.624390236601839
2355,1.6996540265271955
2356,0.6423542143075321
2357,0.6397471403740166
2358,0.9434034382188262
2359,0.15980854993467547
2360,5.460354872976781
2361,4.850757848802097
2362,4.440393005774465
2363,3.892996207225302
2364,3.117933221012594
2365,2.600088054112507
2366,2.5044501242395145
2367,2.4263134374310744
2368,1.564453832801059
2369,0.45279718834957866
2370,0.10072385423106728
2371,1.0115226541256483
2372,1.485681259426499
2373,1.7299052786200253
2374,0.7885587000530505
2375,0.8508464660644114
2376,1.3190636061639032
2377,1.7566783027422312
2378,1.2334948223517825
2379,0.9869412681875407
2380,0.31130686607888713
2381,1.1671639877810513
2382,0.8311063951557208
2383,0.3679748422529626
2384,0.8729131232520668
2385,0.4030029534590155
2386,0.03924041395812057
2387,0.635864069523895
2388,0.49362015919115293
2389,0.5488822833043948
2390,0.39592635421043704
2391,0.07895113869428004
2392,0.7210119707984137
2393,0.22573993481566584
2394,0.2799069425205429
2395,0.234258336185585
2396,0.8623725715573494
2397,0.6523777403309863
2398,0.3908979223869613
2399,0.7211078378285195
2400,0.04322237041442058
2401,0.5416013250492145
2402,0.8496143206600398
2403,1.5292153703481175
2404,1.432518903118204
2405,1.6631588343983175
2406,1.8229778628321909
2407,2.5205677051676183
2408,2.146809585080244
2409,2.033293731139585
2410,2.297863340662956
2411,2.8871362280913178
2412,3.723412079720304
2413,3.1146396090949744
2414,2.179870752242429
2415,1.5084944152427553
2416,1.507360808682952
2417,1.4940752600182379
2418,1.1514143486912871
2419,4.657332896861933
2420,3.9249770129008454
2421,3.404849706745562
2422,3.2020962873353853
2423,3.374418746291869
2424,3.173549442913559
2425,3.3332955020133443
2426,2.880522363379339
2427,1.8926202799810088
2428,1.1573574563268059
2429,1.0818495352197601
2430,1.1705508106702551
2431,1.8537169419841644
2432,1.2804903425083995
2433,0.24836985827909666
2434,0.5521091744420027
2435,0.2994966887435482
2436,1.3345033859072464
2437,0.8100004702370783
2438,0.26904932245444346
2439,0.7731976016222972
2440,1.3649814652125614
2441,1.5192380486382804
2442,0.8715672209194091
2443,0.3646550856329276
2444,0.680186128313806
2445,1.017578237320469
2446,0.09472098755050884
2447,0.2757551505980313
2448,0.4855347935615855
2449,0.6266156293655045
2450,0.23960017312911291
2451,0.31540653281671666
2452,0.3626817544229521
2453,0.14567640680828872
