Grid_Number,n_Utilities
477,0.10765793773348711
478,0.14464650344732088
479,0.4370466372863682
480,0.23544735196933247
481,0.6494162975018454
482,0.9555603330364532
483,1.3474800263051043
484,1.5269938326402444
485,2.04619143814644
486,1.2235005765560596
487,1.1313135023925855
488,0.8220677562377181
489,1.46613648801494
490,1.0926535428613386
491,1.1406230599746399
492,0.8441858132724983
493,0.1893053528737453
494,0.9270852281085975
495,1.8242572884233519
496,2.875622475157227
497,3.4838035918963746
498,4.281492346713207
499,5.195991547315542
500,5.787250310815303
501,5.394631805759367
502,5.2138949233303435
503,4.351016583926168
504,3.239366208236289
505,2.128028169614757
506,1.0180258800370974
507,0.13081221778481003
508,0.4156213027908357
509,0.18761998566296711
510,0.04083639659916602
511,0.3950576056737204
512,0.23593462507277382
513,0.13313258633001313
514,0.10580658411466735
515,0.35721469388621047
516,0.30125277800046957
517,0.7465032513647034
518,0.4609895952200664
519,1.1240177913425367
520,1.3439291480435007
521,0.3468663859127302
522,0.9525488780502281
523,1.7655792128063381
524,0.6537501052239665
525,0.45866195150694195
526,0.25800986895020456
527,0.6912084240320533
528,0.5144133572091786
529,0.6097597125941533
530,1.2240038991224753
531,0.9419868661979576
532,0.6341933498926695
533,1.6251420325799346
534,1.9722885304837454
535,2.7589164100350656
536,3.715666798342816
537,4.740633084696605
538,5.3026040378384
539,5.2252671380167195
540,5.381643385967967
541,4.455740177482856
542,3.37871472934815
543,2.3346666226287005
544,1.399459030745258
545,0.9691053823359507
546,0.6384665078593188
547,0.4242046605898907
548,0.06302214830229629
549,0.0852623318658886
550,0.18180851670663017
551,0.14781435405466392
552,0.17940241473709456
553,0.17734268727950875
554,0.16535195255176013
555,0.264988094692503
556,0.6449966150028145
557,0.7862188955911298
558,1.5222082159814119
559,0.7945172109100225
560,1.1909070804939126
561,2.0623394369098
562,1.2503176322984093
563,1.1602614918480834
564,0.885355116709983
565,0.5761941053044398
566,1.2408723944232283
567,1.1489367219993116
568,0.5170718004715643
569,0.810352314622032
570,1.2393944173610971
571,0.5731924053882367
572,1.2559949066940905
573,2.3020337124625723
574,3.3902887128698787
575,4.490169065362763
576,4.27088434160003
577,4.174548166309785
578,4.368765697023369
579,4.794426623875194
580,3.814240562935632
581,2.9297094995885486
582,2.256286039451398
583,1.8366727186009029
584,0.898278449437822
585,0.5337488947350402
586,0.11606399974552889
587,0.20142426614954123
588,0.7658109582182285
589,1.0901497610292206
590,0.9910673840516495
591,0.4441875697935984
592,0.44920763716473794
593,0.29767437131925595
594,0.4568156842125174
595,0.25199337757483187
596,0.5185665723127488
597,0.3602810354282625
598,0.985484428464165
599,1.6634786359890905
600,1.7927416316207176
601,2.0304678382315005
602,1.6861185363931779
603,1.5462911725189898
604,0.7682306705018361
605,0.34816142286992735
606,0.7969898406230864
607,1.0121650076211062
608,1.1981232251197236
609,0.4783593726161639
610,1.215838762951434
611,2.2803740573790403
612,3.3756199613228457
613,3.7230547323130363
614,3.2519430122307464
615,3.124418716270477
616,3.379602553430804
617,3.943893592443542
618,4.460005265674338
619,3.551557444469185
620,2.519017295396427
621,1.5969340327778656
622,1.1080662403374837
623,0.4927346702162549
624,0.1948450988765109
625,0.6682062720135553
626,1.2624782746351626
627,2.136237494570275
628,1.5901719925185163
629,0.733569613940292
630,0.16083792964903557
631,0.5631281990672801
632,0.2757053946500761
633,0.04261687876611655
634,0.1086623320687463
635,0.382552161200125
636,0.25109577210452383
637,0.7592896360911833
638,0.7463208432662077
639,1.0344208760714682
640,1.4718468087326249
641,1.876897258610576
642,1.2631898872963792
643,1.0614261424578924
644,1.769311883827738
645,1.896323453980965
646,1.883694520236202
647,1.530198422720687
648,1.895295260205421
649,2.704414842925987
650,3.6753826272417656
651,2.8995390648131547
652,2.263106381326888
653,2.0757736999869008
654,2.443130096708913
655,3.1783321319304956
656,4.087489188709053
657,3.3749346208957545
658,2.2632156636257403
659,1.1519413731074262
660,0.06822797304294002
661,0.6428988778313929
662,0.6648531470366382
663,1.3009440258449831
664,2.1036116861979797
665,2.791613857396582
666,2.173340915036727
667,1.3298094123683535
668,0.8721634982430414
669,0.5953758859056012
670,0.33894549515652783
671,0.1920536759240146
672,0.3727978976186923
673,0.2852460567261888
674,0.2024243344551923
675,0.7127427131367564
676,0.20986740764955492
677,0.021043169695630755
678,0.5379880858991998
679,0.9680349469094377
680,0.837568588981664
681,1.7142966360068608
682,1.2892486530071372
683,1.3792879257065829
684,1.176701874414408
685,1.8311060788468514
686,2.791797621445251
687,3.4118353726069444
688,3.3051219017850153
689,2.2727706611477023
690,1.3711325581613614
691,1.0331431785013556
692,1.6515530520930701
693,2.6192999946223914
694,3.6697002276946145
695,3.5180993418384854
696,2.4716239724059204
697,1.5210816760113652
698,0.7776773819284011
699,0.9984089830367763
700,1.7158557073020726
701,2.0480321276475024
702,2.8138181650526644
703,3.5823184346518957
704,2.8463544187678873
705,2.2685924282419903
706,1.7126891942675644
707,1.5359459964982207
708,0.8110720143788998
709,0.759333492193113
710,1.25522992823099
711,0.4708299166995795
712,0.26465455279932604
713,0.10340621415609218
714,0.4596919973598653
715,0.2947734906115918
716,0.17798325754426775
717,0.7457236218509535
718,0.5661770020881808
719,1.5679473185423645
720,0.47534947756039864
721,0.6828746588443211
722,0.33818245910192835
723,1.4431789353619124
724,2.554217266693476
725,3.6658080410262497
726,3.145456758523197
727,2.033621306837222
728,0.9220603894426548
729,0.1940037272979747
730,1.3030509863026496
731,2.4147688588914944
732,3.5266326365407297
733,3.946400654944069
734,3.038662748633465
735,2.2397827529267444
736,1.8058017251176062
737,1.8947086649501452
738,2.5281978283143225
739,2.3254865183968705
740,2.2904382104962857
741,2.749034209583589
742,3.5129949068167656
743,3.1821291002120677
744,2.7043562868590167
745,2.260393660563372
746,1.846055442105408
747,1.7855678329455806
748,1.2317396692635645
749,0.12749101014312728
750,0.4734956817150874
751,0.6415516911666744
752,0.15106358074599896
753,0.1689232419314765
754,0.6217858987288398
755,0.3292684266908757
756,0.5062618815558572
757,1.0306441358293603
758,0.5802942745195004
759,0.33651863861018927
760,1.0284368218374498
761,1.7395470677572122
762,2.7326229210031765
763,3.79226770928148
764,3.328072662161588
765,2.306016959179743
766,1.4255606285571902
767,1.104352440856852
768,1.6970055509130821
769,2.6481925315767607
770,3.69037692479225
771,4.560889762411936
772,3.7565562891941475
773,3.1455646648476727
774,2.839709342502295
775,2.897008960917623
776,2.1073313354966454
777,1.3440312435340023
778,1.2825197555059369
779,1.9890088427580106
780,2.9564028385035463
781,3.9996676892081786
782,3.72845612870601
783,3.1728365299673635
784,2.404420906998672
785,1.6590508129148032
786,1.482066665587428
787,0.866822110694028
788,0.4897661560272431
789,0.2059490395909499
790,0.3358545756949011
791,0.05232955262770225
792,0.289131449362622
793,0.2382118464669908
794,0.47332328318792394
795,0.6809347567010456
796,0.14796135971797836
797,0.40299092616405974
798,0.43719801877269865
799,1.5490262607055831
800,2.660955645512796
801,3.772896749277904
802,3.8039898864921557
803,2.9515728457197627
804,2.3293964282615853
805,2.147849023035171
806,2.504652746561699
807,3.2258607510728323
808,4.1245523440875065
809,5.107890831083547
810,4.60434786057333
811,4.120977378329044
812,3.882879224834983
813,2.8557739339840986
814,1.7459212565657716
815,0.643350330806989
816,0.5024147729583516
817,1.6011882781051454
818,2.7107285997881947
819,3.821669468098714
820,4.16099332169009
821,3.0560543485335976
822,1.9590643884994794
823,0.8995891920414835
824,0.5034386652217822
825,1.4732625712668705
826,1.2478002944996671
827,0.45094054573096465
828,0.33790088562903803
829,0.12957789986100185
830,0.3768823255723691
831,0.1935192537139929
832,0.44628163393493553
833,0.21505629386527125
834,0.2772026550370005
835,0.7383265248479215
