Grid_number,Grid_coordinates,Three_ways,Four_ways,Road_length,Walkability_ratio,District_name,Grid_type,Urban_percentage,Periurban_percentage,Rural_percentage,Class_label
679,"[28.82, 76.96]",27,4,6251.1432,0.4628,Delhi,Rural,0.0,0.0,0.8246899999999999,0.0
680,"[28.83, 76.96]",12,1,4575.013,0.4932,Delhi,Rejected,0.0,0.0,0.024105,0.0
681,"[28.84, 76.96]",36,2,6040.4853,0.5916,Delhi,Rejected,0.0,0.0,0.0,0.0
682,"[28.85, 76.96]",0,0,297.3122,0.2802,Delhi,Rejected,0.0,0.0,0.0,0.0
683,"[28.86, 76.96]",0,0,894.8804,0.3266,Delhi,Rejected,0.0,0.0,0.0,0.0
684,"[28.87, 76.96]",0,0,3033.4855,0.3155,Delhi,Rejected,0.0,0.0,0.0,0.0
685,"[28.88, 76.96]",0,0,0.0,0.0599,Delhi,Rejected,0.0,0.0,0.0,0.0
686,"[28.4, 76.97]",8,3,7139.064,0.3472,Delhi,Rejected,0.0,0.0,0.0,0.0
687,"[28.41, 76.97]",20,13,8112.055,0.5956,Delhi,Rejected,0.0,0.0,0.0,0.0
688,"[28.42, 76.97]",7,0,3445.9728,0.3283,Delhi,Rejected,0.0,0.0,0.0,0.0
689,"[28.43, 76.97]",8,1,5241.4447,0.4448,Delhi,Rejected,0.0,0.0,0.0,0.0
690,"[28.44, 76.97]",53,2,10667.688,0.545,Delhi,Rejected,0.0,0.0,0.0,0.0
691,"[28.45, 76.97]",36,5,9759.6037,0.4852,Delhi,Rejected,0.0,0.0,0.0,0.0
692,"[28.46, 76.97]",32,8,8746.2892,0.5818,Delhi,Rejected,0.0,0.0,0.0,0.0
693,"[28.47, 76.97]",25,7,10913.1336,0.3722,Delhi,Rejected,0.0,0.0,0.0,0.0
694,"[28.48, 76.97]",22,7,10635.1589,0.4123,Delhi,Rejected,0.0,0.0,0.0,0.0
695,"[28.49, 76.97]",17,5,7401.6635,0.5237,Delhi,Rejected,0.0,0.0,0.0,0.0
696,"[28.5, 76.97]",5,3,5020.5387,0.4322,Delhi,Rejected,0.0,0.0,0.0,0.0
697,"[28.51, 76.97]",28,4,6909.7469,0.5651,Delhi,Rejected,0.0,0.0,0.0,0.0
698,"[28.52, 76.97]",5,0,3136.1796,0.5074,Delhi,Rejected,0.0,0.0,0.49963500000000005,0.0
699,"[28.53, 76.97]",2,0,1180.8728,0.3064,Delhi,Rural,0.0,0.0,1.0,0.0
700,"[28.54, 76.97]",5,1,3099.1567,0.4552,Delhi,Rural,0.0,0.0,1.0,0.0
701,"[28.55, 76.97]",13,0,4612.4087,0.5054,Delhi,Rural,0.0,0.0,1.0,0.0
702,"[28.56, 76.97]",13,1,4398.9225,0.4405,Delhi,Rural,0.0,0.0,1.0,0.0
703,"[28.57, 76.97]",0,0,0.0,0.168,Delhi,Rural,0.0,0.0,1.0,0.0
704,"[28.58, 76.97]",21,2,3183.7423,0.5244,Delhi,Rural,0.0,0.0,1.0,0.0
705,"[28.59, 76.97]",57,12,12360.8769,0.5147,Delhi,PeriUrban,0.005113,0.568298,0.42658900000000005,2.0
706,"[28.6, 76.97]",141,41,24542.0927,0.626,Delhi,Urban,0.760409,0.239591,0.0,4.0
707,"[28.61, 76.97]",155,69,25920.5998,0.6535,Delhi,Urban,0.802045,0.197955,0.0,4.0
708,"[28.62, 76.97]",64,22,9536.169,0.2595,Delhi,Rural,0.0,0.22279000000000002,0.7772100000000001,0.0
709,"[28.63, 76.97]",15,2,3405.6279999999997,0.4416,Delhi,Rural,0.0,0.0,1.0,0.0
710,"[28.64, 76.97]",0,0,1062.3502,0.3495,Delhi,Rural,0.0,0.0,1.0,0.0
711,"[28.65, 76.97]",0,0,2616.4769,0.2312,Delhi,Rural,0.0,0.0,1.0,0.0
712,"[28.66, 76.97]",38,3,5666.3849,0.4032,Delhi,Rural,0.0,0.0,1.0,0.0
713,"[28.67, 76.97]",12,1,6745.0429,0.3879,Delhi,Rural,0.019722,0.353543,0.626735,0.0
714,"[28.68, 76.97]",96,17,17327.8436,0.3392,Delhi,Urban,0.738495,0.26150500000000004,0.0,3.0
715,"[28.69, 76.97]",12,0,2142.9147,0.1972,Delhi,Rural,0.0,0.12198699999999998,0.8780129999999999,0.0
716,"[28.7, 76.97]",99,13,8316.056999999999,0.3689,Delhi,Rural,0.0,0.0,1.0,0.0
717,"[28.71, 76.97]",0,0,1073.2624,0.4715,Delhi,Rural,0.0,0.0,1.0,0.0
718,"[28.72, 76.97]",0,0,1104.5610000000001,0.5156,Delhi,Rural,0.0,0.0,1.0,0.0
719,"[28.73, 76.97]",0,0,1120.8633,0.4573,Delhi,Rural,0.0,0.0,1.0,0.0
720,"[28.74, 76.97]",16,3,4341.2691,0.4975,Delhi,Rural,0.0,0.0,1.0,0.0
721,"[28.75, 76.97]",17,4,4314.4244,0.5456,Delhi,Rural,0.0,0.0,1.0,0.0
722,"[28.76, 76.97]",1,0,552.7054,0.2815,Delhi,Rural,0.0,0.0,1.0,0.0
723,"[28.77, 76.97]",0,0,1237.9075,0.4299,Delhi,Rural,0.0,0.0,1.0,0.0
724,"[28.78, 76.97]",24,5,6085.7471,0.5636,Delhi,Rural,0.0,0.0,1.0,0.0
725,"[28.79, 76.97]",6,0,2500.7253,0.4266,Delhi,Rural,0.0,0.0,1.0,0.0
726,"[28.8, 76.97]",29,11,6618.8671,0.6056,Delhi,Rural,0.0,0.0,1.0,0.0
727,"[28.81, 76.97]",79,19,9949.0835,0.5753,Delhi,Rural,0.0,0.0,1.0,0.0
728,"[28.82, 76.97]",18,2,6259.7064,0.4836,Delhi,Rural,0.0,0.008766,0.7633310000000001,0.0
729,"[28.83, 76.97]",25,1,5862.8089,0.4473,Delhi,Rejected,0.0,0.0,0.140248,0.0
730,"[28.84, 76.97]",10,2,4691.5274,0.4285,Delhi,Rejected,0.0,0.0,0.0,0.0
731,"[28.85, 76.97]",1,0,1506.6659,0.5663,Delhi,Rejected,0.0,0.0,0.0,0.0
732,"[28.86, 76.97]",0,0,454.5719,0.386,Delhi,Rejected,0.0,0.0,0.0,0.0
733,"[28.87, 76.97]",0,0,931.6157,0.2206,Delhi,Rejected,0.0,0.0,0.0,0.0
734,"[28.88, 76.97]",2,0,3821.5678,0.3193,Delhi,Rejected,0.0,0.0,0.0,0.0
735,"[28.4, 76.98]",31,3,9641.4059,0.5197,Delhi,Rejected,0.0,0.0,0.0,0.0
736,"[28.41, 76.98]",70,6,10807.5271,0.5646,Delhi,Rejected,0.0,0.0,0.0,0.0
737,"[28.42, 76.98]",14,1,4856.4552,0.4195,Delhi,Rejected,0.0,0.0,0.0,0.0
738,"[28.43, 76.98]",18,0,4872.9612,0.4665,Delhi,Rejected,0.0,0.0,0.0,0.0
739,"[28.44, 76.98]",68,16,14252.556,0.5858,Delhi,Rejected,0.0,0.0,0.0,0.0
740,"[28.45, 76.98]",124,18,20805.5595,0.5814,Delhi,Rejected,0.0,0.0,0.0,0.0
741,"[28.46, 76.98]",58,8,9047.376,0.4401,Delhi,Rejected,0.0,0.0,0.0,0.0
742,"[28.47, 76.98]",53,7,9559.0073,0.5353,Delhi,Rejected,0.0,0.0,0.0,0.0
743,"[28.48, 76.98]",19,5,7623.9129,0.369,Delhi,Rejected,0.0,0.0,0.0,0.0
744,"[28.49, 76.98]",26,4,8111.6479,0.41,Delhi,Rejected,0.0,0.0,0.0,0.0
745,"[28.5, 76.98]",21,12,9906.6162,0.5578,Delhi,Rejected,0.0,0.0,0.0,0.0
746,"[28.51, 76.98]",38,5,9316.8572,0.5381,Delhi,Rejected,0.0,0.0,0.0,0.0
747,"[28.52, 76.98]",56,7,9984.3425,0.53,Delhi,Rural,0.0,0.0,0.830533,0.0
748,"[28.53, 76.98]",17,1,4715.4814,0.4041,Delhi,Rural,0.0,0.0,1.0,0.0
749,"[28.54, 76.98]",45,6,9085.1134,0.5716,Delhi,Rural,0.0,0.0,1.0,0.0
750,"[28.55, 76.98]",2,0,2808.2424,0.3016,Delhi,Rural,0.0,0.0,1.0,0.0
751,"[28.56, 76.98]",27,2,5491.8382,0.5401,Delhi,Rural,0.0,0.0,1.0,0.0
752,"[28.57, 76.98]",4,0,1994.7955,0.3296,Delhi,Rural,0.0,0.0,1.0,0.0
753,"[28.58, 76.98]",12,0,3338.6466,0.4796,Delhi,Rural,0.0,0.013147999999999998,0.9868520000000001,0.0
754,"[28.59, 76.98]",49,9,10588.0852,0.5133,Delhi,PeriUrban,0.27465300000000004,0.520818,0.204529,1.0
755,"[28.6, 76.98]",133,64,25373.0053,0.632,Delhi,Urban,1.0,0.0,0.0,4.0
756,"[28.61, 76.98]",165,72,25576.4402,0.6793,Delhi,Urban,0.8970049999999999,0.102995,0.0,4.0
757,"[28.62, 76.98]",63,28,11620.0946,0.3739,Delhi,Rural,0.0,0.319211,0.680789,0.0
758,"[28.63, 76.98]",21,1,5040.4946,0.5495,Delhi,Rural,0.0,0.0,1.0,0.0
759,"[28.64, 76.98]",35,4,8732.0462,0.5275,Delhi,Rural,0.0,0.0,1.0,0.0
760,"[28.65, 76.98]",2,0,2679.9079,0.3496,Delhi,Rural,0.0,0.0,1.0,0.0
761,"[28.66, 76.98]",25,1,5057.4084,0.4142,Delhi,Rural,0.0,0.0,1.0,0.0
762,"[28.67, 76.98]",28,4,8131.4495,0.4498,Delhi,Rural,0.018992,0.252739,0.7282689999999999,0.0
763,"[28.68, 76.98]",43,6,12810.3172,0.2896,Delhi,Urban,0.568298,0.43170200000000003,0.0,3.0
764,"[28.69, 76.98]",14,0,1208.7355,0.2205,Delhi,Rural,0.0,0.31775,0.68225,0.0
765,"[28.7, 76.98]",195,21,16015.998,0.6322,Delhi,Rural,0.0,0.131483,0.868517,0.0
766,"[28.71, 76.98]",1,0,543.9768,0.4998,Delhi,Rural,0.0,0.0,1.0,0.0
767,"[28.72, 76.98]",0,0,729.1263,0.4989,Delhi,Rural,0.0,0.0,1.0,0.0
768,"[28.73, 76.98]",0,0,2019.2538,0.4064,Delhi,Rural,0.0,0.0,1.0,0.0
769,"[28.74, 76.98]",1,0,1356.5401,0.4625,Delhi,Rural,0.0,0.0,1.0,0.0
770,"[28.75, 76.98]",1,0,945.4225,0.4724,Delhi,Rural,0.0,0.0,1.0,0.0
771,"[28.76, 76.98]",7,0,2711.3483,0.5106,Delhi,Rural,0.0,0.0,1.0,0.0
772,"[28.77, 76.98]",0,0,1159.4066,0.3483,Delhi,Rural,0.0,0.0,1.0,0.0
773,"[28.78, 76.98]",0,0,1125.5168,0.4857,Delhi,Rural,0.0,0.0,1.0,0.0
774,"[28.79, 76.98]",0,0,606.8918,0.2859,Delhi,Rural,0.0,0.0,1.0,0.0
775,"[28.8, 76.98]",1,0,1516.884,0.4542,Delhi,Rural,0.0,0.0,1.0,0.0
776,"[28.81, 76.98]",0,0,145.4112,0.2334,Delhi,Rural,0.0,0.0,1.0,0.0
777,"[28.82, 76.98]",30,3,5332.2785,0.4851,Delhi,Rural,0.0,0.018262,0.9817379999999999,0.0
778,"[28.83, 76.98]",20,2,4699.1431,0.5049,Delhi,Rural,0.0,0.0,0.853908,0.0
779,"[28.84, 76.98]",1,0,1158.2549,0.1742,Delhi,Rejected,0.0,0.0,0.0,0.0
780,"[28.85, 76.98]",2,0,1744.9705,0.5062,Delhi,Rejected,0.0,0.0,0.0,0.0
781,"[28.86, 76.98]",0,0,0.0,0.1687,Delhi,Rejected,0.0,0.0,0.0,0.0
782,"[28.87, 76.98]",0,0,0.0,0.1913,Delhi,Rejected,0.0,0.0,0.0,0.0
783,"[28.88, 76.98]",0,0,1973.7179999999998,0.1562,Delhi,Rejected,0.0,0.0,0.0,0.0
784,"[28.4, 76.99]",24,16,10975.8907,0.3618,Delhi,Rejected,0.0,0.0,0.0,0.0
785,"[28.41, 76.99]",108,7,18876.6839,0.3827,Delhi,Rejected,0.0,0.0,0.0,0.0
786,"[28.42, 76.99]",52,4,12534.9496,0.4521,Delhi,Rejected,0.0,0.0,0.0,0.0
787,"[28.43, 76.99]",86,10,15946.9937,0.6268,Delhi,Rejected,0.0,0.0,0.0,0.0
788,"[28.44, 76.99]",166,19,23489.0768,0.5925,Delhi,Rejected,0.0,0.0,0.0,0.0
789,"[28.45, 76.99]",150,21,22897.6713,0.5903,Delhi,Rejected,0.0,0.0,0.0,0.0
790,"[28.46, 76.99]",203,11,25464.1756,0.6347,Delhi,Rejected,0.0,0.0,0.0,0.0
791,"[28.47, 76.99]",86,17,13131.2149,0.4471,Delhi,Rejected,0.0,0.0,0.0,0.0
792,"[28.48, 76.99]",146,14,21495.3677,0.3816,Delhi,Rejected,0.0,0.0,0.0,0.0
793,"[28.49, 76.99]",103,16,17463.1724,0.5871,Delhi,Rejected,0.0,0.0,0.0,0.0
794,"[28.5, 76.99]",34,8,9676.6028,0.5325,Delhi,Rejected,0.0,0.0,0.0,0.0
795,"[28.51, 76.99]",33,9,10298.7197,0.5402,Delhi,Rejected,0.0,0.0,0.150475,0.0
796,"[28.52, 76.99]",2,0,3407.382,0.3733,Delhi,Rural,0.0,0.0,0.9992700000000001,0.0
797,"[28.53, 76.99]",1,0,1472.9835,0.3382,Delhi,Rural,0.0,0.0,0.747261,0.0
798,"[28.54, 76.99]",34,4,6368.7754,0.3688,Delhi,Rural,0.0,0.0,0.977356,0.0
799,"[28.55, 76.99]",27,3,6224.3475,0.4767,Delhi,Rural,0.0,0.008766,0.9912340000000001,0.0
800,"[28.56, 76.99]",33,6,6243.1955,0.45899999999999996,Delhi,Rural,0.0,0.073257,0.926743,0.0
801,"[28.57, 76.99]",10,0,4539.1923,0.41700000000000004,Delhi,Rural,0.0,0.0,1.0,0.0
802,"[28.58, 76.99]",38,9,8232.1078,0.5508,Delhi,Rural,0.0,0.200146,0.799854,0.0
803,"[28.59, 76.99]",110,37,19933.394,0.5874,Delhi,PeriUrban,0.311907,0.6880930000000001,0.0,3.0
804,"[28.6, 76.99]",207,53,28824.9615,0.662,Delhi,Urban,0.724617,0.275383,0.0,4.0
805,"[28.61, 76.99]",139,39,24306.6803,0.4297,Delhi,PeriUrban,0.47333800000000004,0.526662,0.0,3.0
806,"[28.62, 76.99]",68,20,17279.5594,0.5076,Delhi,PeriUrban,0.09569,0.649379,0.254931,2.0
807,"[28.63, 76.99]",50,19,13731.5195,0.3648,Delhi,Rural,0.0,0.065011,0.934989,0.0
808,"[28.64, 76.99]",2,0,4034.3453,0.2626,Delhi,Rural,0.0,0.0,1.0,0.0
809,"[28.65, 76.99]",1,2,4106.5284,0.44799999999999995,Delhi,Rural,0.0,0.0,1.0,0.0
810,"[28.66, 76.99]",2,0,2967.8798,0.4413,Delhi,Rural,0.0,0.037984,0.962016,0.0
811,"[28.67, 76.99]",42,2,6185.2189,0.4648,Delhi,Rural,0.0,0.252739,0.747261,0.0
812,"[28.68, 76.99]",19,8,8039.081,0.2472,Delhi,PeriUrban,0.0,0.780862,0.219138,1.0
813,"[28.69, 76.99]",45,0,8248.487,0.5627,Delhi,PeriUrban,0.0,0.531045,0.468955,2.0
814,"[28.7, 76.99]",12,9,2482.0827,0.35100000000000003,Delhi,Rural,0.0,0.0,1.0,0.0
815,"[28.71, 76.99]",0,0,0.0,0.1688,Delhi,Rural,0.0,0.0,1.0,0.0
816,"[28.72, 76.99]",0,0,0.0,0.2093,Delhi,Rural,0.0,0.0,1.0,0.0
817,"[28.73, 76.99]",43,1,6823.1528,0.4692,Delhi,Rural,0.0,0.016069999999999997,0.98393,0.0
818,"[28.74, 76.99]",11,0,2477.2083,0.3607,Delhi,Rural,0.0,0.0,1.0,0.0
819,"[28.75, 76.99]",4,0,3172.6186,0.5296,Delhi,Rural,0.0,0.0,1.0,0.0
820,"[28.76, 76.99]",28,4,5775.693,0.4793,Delhi,Rural,0.0,0.0,1.0,0.0
821,"[28.77, 76.99]",31,6,6846.4956,0.5024,Delhi,Rural,0.0,0.0,1.0,0.0
822,"[28.78, 76.99]",0,0,528.9073,0.3532,Delhi,Rural,0.0,0.0,1.0,0.0
823,"[28.79, 76.99]",0,0,1210.9474,0.5983,Delhi,Rural,0.0,0.0,1.0,0.0
824,"[28.8, 76.99]",47,10,6791.2152,0.5208,Delhi,Rural,0.0,0.0,1.0,0.0
825,"[28.81, 76.99]",29,3,4467.2570000000005,0.361,Delhi,Rural,0.0,0.0,1.0,0.0
826,"[28.82, 76.99]",51,5,5261.5338,0.5439,Delhi,Rural,0.0,0.0,1.0,0.0
827,"[28.83, 76.99]",0,0,0.0,0.1262,Delhi,Rural,0.0,0.0,0.775749,0.0
828,"[28.84, 76.99]",4,1,2879.5777,0.364,Delhi,Rejected,0.0,0.0,0.0,0.0
829,"[28.85, 76.99]",1,0,1869.6963,0.3949,Delhi,Rejected,0.0,0.0,0.0,0.0
830,"[28.86, 76.99]",4,2,4142.2287,0.4931,Delhi,Rejected,0.0,0.0,0.0,0.0
831,"[28.87, 76.99]",44,5,6604.6367,0.5554,Delhi,Rejected,0.0,0.0,0.0,0.0
832,"[28.88, 76.99]",43,7,7989.2164,0.5837,Delhi,Rejected,0.0,0.0,0.0,0.0
833,"[28.4, 77.0]",26,18,13968.6253,0.4721,Delhi,Rejected,0.0,0.0,0.0,0.0
834,"[28.41, 77.0]",43,25,14562.9956,0.6325,Delhi,Rejected,0.0,0.0,0.0,0.0
835,"[28.42, 77.0]",69,4,16167.3117,0.4528,Delhi,Rejected,0.0,0.0,0.0,0.0
836,"[28.43, 77.0]",116,16,22405.479,0.5965,Delhi,Rejected,0.0,0.0,0.0,0.0
837,"[28.44, 77.0]",243,28,27867.0867,0.6715,Delhi,Rejected,0.0,0.0,0.0,0.0
838,"[28.45, 77.0]",199,23,24675.362999999998,0.5694,Delhi,Rejected,0.0,0.0,0.0,0.0
839,"[28.46, 77.0]",338,42,35317.8448,0.6431,Delhi,Rejected,0.0,0.0,0.0,0.0
840,"[28.47, 77.0]",264,27,29589.4058,0.6109,Delhi,Rejected,0.0,0.0,0.0,0.0
841,"[28.48, 77.0]",227,25,28400.1676,0.4794,Delhi,Rejected,0.0,0.0,0.0,0.0
842,"[28.49, 77.0]",162,52,26056.5907,0.5567,Delhi,Rejected,0.0,0.0,0.0,0.0
843,"[28.5, 77.0]",66,23,17307.3682,0.614,Delhi,Rejected,0.0,0.0,0.0,0.0
844,"[28.51, 77.0]",35,4,9466.1812,0.4068,Delhi,Rejected,0.0,0.0,0.395909,0.0
845,"[28.52, 77.0]",15,6,8577.7817,0.5688,Delhi,Rural,0.0,0.0,0.8276110000000001,0.0
846,"[28.53, 77.0]",7,1,4667.1875,0.3738,Delhi,Rejected,0.0,0.0,0.015340000000000001,0.0
847,"[28.54, 77.0]",33,2,9377.2234,0.3953,Delhi,Rural,0.0,0.0,0.774288,0.0
848,"[28.55, 77.0]",71,12,14055.9888,0.5171,Delhi,Rural,0.0,0.107378,0.8926219999999999,0.0
849,"[28.56, 77.0]",102,4,14152.857,0.5039,Delhi,Rural,0.0,0.39402600000000004,0.605974,0.0
850,"[28.57, 77.0]",16,1,7981.1269999999995,0.2836,Delhi,Rural,0.0,0.0,1.0,0.0
851,"[28.58, 77.0]",58,19,14640.1365,0.4821,Delhi,Rural,0.0,0.106647,0.8933530000000001,0.0
852,"[28.59, 77.0]",157,52,26143.3432,0.5158,Delhi,PeriUrban,0.002191,0.631848,0.36596100000000004,2.0
853,"[28.6, 77.0]",46,17,13959.0655,0.3512,Delhi,Rural,0.0,0.46019,0.53981,0.0
854,"[28.61, 77.0]",140,30,21855.6011,0.4979,Delhi,PeriUrban,0.45288500000000004,0.547115,0.0,3.0
855,"[28.62, 77.0]",34,11,11158.5988,0.3925,Delhi,PeriUrban,0.468955,0.531045,0.0,3.0
856,"[28.63, 77.0]",137,44,20830.623,0.5454,Delhi,PeriUrban,0.094229,0.48356499999999997,0.422206,2.0
857,"[28.64, 77.0]",30,14,4881.4272,0.5566,Delhi,Rural,0.0,0.0,1.0,0.0
858,"[28.65, 77.0]",3,0,3609.7439,0.3324,Delhi,Rural,0.0,0.0,1.0,0.0
859,"[28.66, 77.0]",53,10,11816.2556,0.4463,Delhi,Rural,0.0,0.093499,0.906501,0.0
860,"[28.67, 77.0]",36,4,5341.1269,0.3761,Delhi,Rural,0.0,0.27611399999999997,0.7238859999999999,0.0
861,"[28.68, 77.0]",39,1,11968.0294,0.3753,Delhi,PeriUrban,0.11468199999999999,0.8546379999999999,0.030679,1.0
862,"[28.69, 77.0]",38,5,6873.5811,0.5328,Delhi,Rural,0.0,0.218408,0.781592,0.0
863,"[28.7, 77.0]",9,0,3984.1688,0.4882,Delhi,Rural,0.0,0.0,1.0,0.0
864,"[28.71, 77.0]",5,0,2162.8614,0.4961,Delhi,Rural,0.0,0.0,1.0,0.0
865,"[28.72, 77.0]",40,6,10454.6662,0.6378,Delhi,Rural,0.0,0.0,1.0,0.0
866,"[28.73, 77.0]",116,21,18261.6087,0.6323,Delhi,PeriUrban,0.0,0.613587,0.386413,2.0
867,"[28.74, 77.0]",8,0,1896.8518,0.3238,Delhi,Rural,0.0,0.005843999999999999,0.9941559999999999,0.0
868,"[28.75, 77.0]",15,1,3491.2351,0.544,Delhi,Rural,0.0,0.0,1.0,0.0
869,"[28.76, 77.0]",1,1,1196.4333,0.344,Delhi,Rural,0.0,0.0,1.0,0.0
870,"[28.77, 77.0]",9,0,704.0363,0.3272,Delhi,Rural,0.0,0.0,1.0,0.0
871,"[28.78, 77.0]",0,0,0.0,0.0945,Delhi,Rural,0.0,0.0,1.0,0.0
872,"[28.79, 77.0]",0,0,558.2105,0.3544,Delhi,Rural,0.0,0.0,1.0,0.0
873,"[28.8, 77.0]",65,6,9149.8925,0.5392,Delhi,Rural,0.0,0.0,1.0,0.0
874,"[28.81, 77.0]",58,10,7539.2044,0.4613,Delhi,Rural,0.0,0.0,1.0,0.0
875,"[28.82, 77.0]",0,0,1231.6648,0.4914,Delhi,Rural,0.0,0.0,1.0,0.0
876,"[28.83, 77.0]",38,14,6579.1045,0.5973,Delhi,Rural,0.0,0.0,0.5661069999999999,0.0
877,"[28.84, 77.0]",51,4,7589.5154,0.5919,Delhi,Rejected,0.0,0.0,0.0,0.0
878,"[28.85, 77.0]",5,0,3153.0589,0.4966,Delhi,Rejected,0.0,0.0,0.0,0.0
879,"[28.86, 77.0]",81,12,12609.2334,0.6357,Delhi,Rejected,0.0,0.0,0.0,0.0
880,"[28.87, 77.0]",14,4,5247.0301,0.4183,Delhi,Rejected,0.0,0.0,0.0,0.0
881,"[28.88, 77.0]",0,0,1351.4215,0.4262,Delhi,Rejected,0.0,0.0,0.0,0.0
882,"[28.4, 77.01]",56,20,17183.2895,0.5623,Delhi,Rejected,0.0,0.0,0.0,0.0
883,"[28.41, 77.01]",30,21,12951.5735,0.5695,Delhi,Rejected,0.0,0.0,0.0,0.0
884,"[28.42, 77.01]",34,18,14493.7953,0.4544,Delhi,Rejected,0.0,0.0,0.0,0.0
885,"[28.43, 77.01]",103,17,22741.0962,0.3847,Delhi,Rejected,0.0,0.0,0.0,0.0
886,"[28.44, 77.01]",218,50,29421.6133,0.5256,Delhi,Rejected,0.0,0.0,0.0,0.0
887,"[28.45, 77.01]",267,108,33984.9293,0.6338,Delhi,Rejected,0.0,0.0,0.0,0.0
888,"[28.46, 77.01]",278,71,32495.362,0.6756,Delhi,Rejected,0.0,0.0,0.0,0.0
889,"[28.47, 77.01]",214,27,26829.0727,0.6208,Delhi,Rejected,0.0,0.0,0.0,0.0
890,"[28.48, 77.01]",241,39,30567.0854,0.6139,Delhi,Rejected,0.0,0.0,0.0,0.0
891,"[28.49, 77.01]",158,38,22170.5748,0.3736,Delhi,Rejected,0.0,0.0,0.0,0.0
892,"[28.5, 77.01]",125,32,22503.9712,0.5116,Delhi,Rejected,0.0,0.0,0.0,0.0
893,"[28.51, 77.01]",68,19,15048.0845,0.4902,Delhi,Rejected,0.0,0.0,0.015340000000000001,0.0
894,"[28.52, 77.01]",48,11,10252.2951,0.4568,Delhi,Rejected,0.0,0.0,0.051132,0.0
895,"[28.53, 77.01]",29,11,10090.5531,0.5401,Delhi,Rejected,0.0,0.0,0.45507700000000006,0.0
896,"[28.54, 77.01]",27,2,8188.304,0.5003,Delhi,Rural,0.0,0.0,1.0,0.0
897,"[28.55, 77.01]",8,0,4691.9212,0.3259,Delhi,Rural,0.0,0.0,1.0,0.0
898,"[28.56, 77.01]",19,4,9258.02,0.3487,Delhi,Rural,0.0,0.0,1.0,0.0
899,"[28.57, 77.01]",116,14,16645.7289,0.5389,Delhi,Rural,0.0,0.344777,0.655223,0.0
900,"[28.58, 77.01]",68,2,9877.7956,0.4614,Delhi,Rural,0.0,0.035062,0.964938,0.0
901,"[28.59, 77.01]",14,3,3812.2286,0.2383,Delhi,Rural,0.0,0.0,1.0,0.0
902,"[28.6, 77.01]",38,13,10968.1595,0.5071,Delhi,Rural,0.0,0.398831,0.601169,0.0
903,"[28.61, 77.01]",93,35,18872.785,0.4248,Delhi,PeriUrban,0.198685,0.799854,0.0014609999999999998,1.0
904,"[28.62, 77.01]",102,69,22353.6752,0.6341,Delhi,Urban,0.720964,0.279036,0.0,4.0
905,"[28.63, 77.01]",141,87,25985.4592,0.5779,Delhi,PeriUrban,0.41709300000000005,0.5821770000000001,0.00073,3.0
906,"[28.64, 77.01]",55,24,11277.5648,0.4846,Delhi,Rural,0.0,0.164296,0.8357040000000001,0.0
907,"[28.65, 77.01]",26,7,7253.6497,0.5379999999999999,Delhi,Rural,0.0,0.041636,0.958364,0.0
908,"[28.66, 77.01]",147,91,22617.8161,0.5442,Delhi,PeriUrban,0.0,0.564646,0.435354,2.0
909,"[28.67, 77.01]",21,5,7607.9809,0.4503,Delhi,Rural,0.11175999999999998,0.38056999999999996,0.50767,0.0
910,"[28.68, 77.01]",41,21,17054.3373,0.4639,Delhi,Urban,0.7070850000000001,0.29291500000000004,0.0,3.0
911,"[28.69, 77.01]",1,0,2146.5561,0.4432,Delhi,Rural,0.0,0.058437,0.9415629999999999,0.0
912,"[28.7, 77.01]",13,2,4202.0091,0.4818,Delhi,Rural,0.0,0.0,1.0,0.0
913,"[28.71, 77.01]",1,0,1494.7193,0.3791,Delhi,Rural,0.0,0.0,1.0,0.0
914,"[28.72, 77.01]",2,1,4378.0397,0.424,Delhi,Rural,0.0,0.0,1.0,0.0
915,"[28.73, 77.01]",41,12,10656.497,0.5027,Delhi,Rural,0.0,0.070124,0.929876,0.0
916,"[28.74, 77.01]",12,8,3511.7198,0.3567,Delhi,Rural,0.0,0.0,1.0,0.0
917,"[28.75, 77.01]",6,0,2546.2747,0.6187,Delhi,Rural,0.0,0.0,1.0,0.0
918,"[28.76, 77.01]",1,0,1886.8006,0.3003,Delhi,Rural,0.0,0.0,1.0,0.0
919,"[28.77, 77.01]",2,1,1746.0896,0.4009,Delhi,Rural,0.0,0.0,1.0,0.0
920,"[28.78, 77.01]",0,0,982.5402,0.4485,Delhi,Rural,0.0,0.0,1.0,0.0
921,"[28.79, 77.01]",0,0,907.2787,0.3525,Delhi,Rural,0.0,0.0,1.0,0.0
922,"[28.8, 77.01]",0,0,1930.2052,0.4225,Delhi,Rural,0.0,0.0,1.0,0.0
923,"[28.81, 77.01]",38,1,6227.1182,0.5678,Delhi,Rural,0.0,0.0,1.0,0.0
924,"[28.82, 77.01]",0,0,1195.3304,0.3268,Delhi,Rural,0.0,0.0,1.0,0.0
925,"[28.83, 77.01]",7,0,2346.1910000000003,0.4501,Delhi,Rural,0.0,0.0,0.629657,0.0
926,"[28.84, 77.01]",5,0,2719.5538,0.3478,Delhi,Rejected,0.0,0.0,0.0,0.0
927,"[28.85, 77.01]",1,0,3750.8611,0.342,Delhi,Rejected,0.0,0.0,0.0,0.0
