Grid_Number,n_Utilities
206,0.4446648552208413
207,0.17930432726967044
208,0.2613408360924016
209,0.5729151762974679
210,0.9039686222013185
211,1.047718052703756
212,0.06549077915867443
213,0.5354804934354983
214,0.3222972918562849
215,0.15375464158632599
216,0.24563227952839684
217,0.115412617836696
218,0.5447915946368735
219,0.21136059505802707
220,0.22564383402325416
221,0.16819088434769214
222,0.3039667318994118
223,0.04662190622693706
224,0.5303202467076905
225,0.4135516108628859
226,0.22414714900456284
227,0.3741374128657028
228,0.560443725001182
229,0.3896361588241735
230,0.6952129936492889
231,1.0549224857147708
232,0.7002527074249172
233,0.15613833679403522
234,0.3226833771641413
235,0.2302493315103786
236,0.09211355546448431
237,0.053380585556951264
238,0.13294426061916498
239,0.40156448042509235
240,0.2707709641887679
241,0.34632800742389297
242,0.22666011301250516
243,0.5115450406429718
244,0.1316363132069987
245,0.40868227474047014
246,0.5394724993831269
247,1.421879047455172
248,0.8145029798204061
249,0.3097456325213294
250,0.34542671602608704
251,0.8374844305040845
252,0.3848620067852524
253,0.32038610574683896
254,0.3664770575142565
255,0.5870265237766773
256,0.20167920429242106
257,0.19520688219039495
258,0.3221382147375382
259,0.34616557379330093
260,0.21520469506667078
261,0.2692246215659941
262,0.1989205883302089
263,0.2208899053863377
264,0.6801950458524387
265,0.5239061014335833
266,0.6791680441233309
267,0.35339436351534054
268,0.26163483217042144
269,0.36503355303390045
270,0.45385652671200843
271,0.14112345425193684
272,0.3623110876697186
273,0.16502964449100901
274,0.11451976268461575
275,0.14010003591761117
276,0.3993331692557754
277,0.9057058708189996
278,0.22439123035465602
279,0.7012207888186575
280,0.6572950104406996
281,0.09655221557525644
282,0.4601749331698903
283,1.05001654353587
284,0.2367061823549166
285,0.42732409134782
286,0.5938236784744195
287,0.2806015607814523
288,0.3410042711409584
289,0.46115068227980477
290,0.4962509689881922
291,0.1499336804523866
292,0.13294367218745312
293,0.20383183221536563
294,0.5319275602437696
295,0.1701897328978891
296,0.8490657437270206
297,1.1907795555863623
298,0.13487594386644755
299,0.6040075584698451
300,0.259815092410658
301,0.35588504793864784
302,0.4593021344936749
303,0.34549140189300337
